Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	pvalue.y	padj.y
RPL22P1	RPL22P1	300.932772171952	0.0592626078412403	0.151337290898817	0.685683602780391	0.784986560400014	300.932772171952	0.0263175843824998	0.127670781963519	0.796643266795055	0.918079056559172
SEPTIN9	SEPTIN9	5406.3059237003	-0.0226713366315574	0.0574785880142169	0.685900025866236	0.785166568955092	5406.3059237003	-0.104345929079344	0.056530325771459	0.0546204149351675	0.202671775332411
YBX3P1	YBX3P1	31.2584826662226	-0.0996757894007958	0.34957288264698	0.685935706739539	0.785166568955092	31.2584826662226	0.0650301718722147	0.204272972846173	0.430041822218975	0.69602960720274
GNA13	GNA13	2095.11542613718	0.0374788458650772	0.0865648187644426	0.686087502514779	0.785231724339843	2095.11542613718	0.2578181687325	0.0867979319069403	0.00120886103118838	0.0116515467995671
TMEM135	TMEM135	738.697355469309	0.0463164786335392	0.116881231155214	0.686073475102654	0.785231724339843	738.697355469309	-0.122312430036489	0.110618537036135	0.195627911820493	0.456290303709997
CCNQ	CCNQ	152.214048588015	-0.0756038234041672	0.20748948417854	0.686136961378104	0.785232325116787	152.214048588015	-0.153945245750271	0.185421896908773	0.194849250813128	0.45519197907537
ZDHHC4	ZDHHC4	468.462674052731	-0.0490913684801092	0.125892831032265	0.686182902362975	0.785232325116787	468.462674052731	0.023191072882366	0.110823120769643	0.805718666646939	0.921551239634075
CYP2D7	CYP2D7	17.9312870819585	-0.0967302807073753	0.394417577636746	0.686394375687149	0.785420026320294	17.9312870819585	0.015300650771509	0.200684105398471	0.815578426328288	0.926335472525547
RALGAPB	RALGAPB	1064.457833122	-0.0368218325558178	0.0932425975277563	0.686589126286458	0.785588567596581	1064.457833122	0.202563802971863	0.0917192609829033	0.0144372383431869	0.0788794810106149
DAXX	DAXX	1114.975859712	-0.0370665862040824	0.0940011596912245	0.686732078222966	0.785697822147136	1114.975859712	0.131480115415964	0.0900885899451963	0.106221745094601	0.312267861250079
CTHRC1	CTHRC1	57.2908628406222	0.0949367776483829	0.289229974619664	0.686783128549657	0.785701923207027	57.2908628406222	-0.00115521878085918	0.181712827284577	0.989014134492028	0.995440507864129
AC005839.1	AC005839.1	47.9332997515436	0.0971270468107475	0.306667707984142	0.687046318941381	0.785948701965216	47.9332997515436	0.108174540283691	0.212808437191647	0.27203144836796	0.546353221260475
SMPD2	SMPD2	134.650494370896	-0.0773956060309544	0.214316194147344	0.687200960325182	0.78607128023376	134.650494370896	0.258167413903369	0.220454179629697	0.0600229504996265	0.216843922969189
AC107068.1	AC107068.1	55.297190651776	0.0952153320112389	0.293083149930597	0.68767616086799	0.786506148749246	55.297190651776	0.0403917974046659	0.185986776652849	0.667331395016535	0.854243006087509
PLTP	PLTP	48.7676605139323	0.0970401970224935	0.306968540501121	0.687933183062881	0.786745749567491	48.7676605139323	-0.040944674264867	0.190246673606976	0.64219537645405	0.840909218039433
BORCS5	BORCS5	113.494546051531	-0.0797244322917189	0.224520972962673	0.68827993563085	0.786924835923295	113.494546051531	-0.00631438979684296	0.161515995876186	0.948298350825962	0.982140423253936
LAP3	LAP3	887.716116888034	-0.0381933768425758	0.0973897459110006	0.688243930802122	0.786924835923295	887.716116888034	0.0349364229404353	0.090001218484319	0.667453156074865	0.854243006087509
AC003006.1	AC003006.1	58.3603175191096	0.0938493950285495	0.286933073078482	0.688622946108383	0.787208261528457	58.3603175191096	-0.0221988554405192	0.182457140567304	0.810852026030077	0.924449609708634
TP53BP2	TP53BP2	736.376593382703	0.0419129596803488	0.111256943118099	0.688714699885511	0.787258782349621	736.376593382703	0.292105598488686	0.112794076896498	0.00309567347434958	0.0246420940181003
FLAD1	FLAD1	398.972220289119	-0.0510609569655121	0.133226222292259	0.68881889514561	0.787323516872344	398.972220289119	0.0857038771644913	0.118960849885002	0.385093333675175	0.658546114663657
KIAA1191	KIAA1191	1792.27670657805	-0.0293492087841186	0.0750134770541012	0.689077262332813	0.787364294501659	1792.27670657805	-0.112864662158267	0.0731268398529226	0.105450720340786	0.310556780931946
LINC02495	LINC02495	19.9545553188338	-0.0956674999037255	0.395427897998793	0.688951341114131	0.787364294501659	19.9545553188338	0.0309993107340015	0.202965576265906	0.636510315252879	0.837468869548091
PHF14	PHF14	167.255992670081	0.0741413702589205	0.201375094645351	0.688927759450965	0.787364294501659	167.255992670081	-0.0115589726477499	0.153027073619126	0.911529175987551	0.966955611721151
PTAR1	PTAR1	803.40493272016	0.0493402606747416	0.123672850119862	0.689092402250078	0.787364294501659	803.40493272016	0.122269231931705	0.115232233824124	0.212884573756011	0.479256048091507
TMEM98	TMEM98	313.425616640026	0.0580859566398259	0.151960720568633	0.689075491899588	0.787364294501659	313.425616640026	-0.119009756756243	0.138217549244539	0.266162202927675	0.539991629807999
AC005562.1	AC005562.1	249.919497822615	0.0606206882211537	0.161482229321712	0.689209487191757	0.787396733998121	249.919497822615	-0.0690360254924435	0.137723390698848	0.512744803843805	0.756746241339246
AL353796.1	AL353796.1	41.4008456470316	-0.0962457885743726	0.318572957219634	0.689215929372245	0.787396733998121	41.4008456470316	-0.0166975236986369	0.18843332690621	0.845175128870573	0.939963214589429
NUBP1	NUBP1	282.392746287721	-0.0586464381698154	0.154740814667358	0.689275173739309	0.787410072526348	282.392746287721	0.0803214504420531	0.133089233203967	0.443249642290204	0.70594611422136
SMG1P1	SMG1P1	84.3188204647594	0.0921643373361557	0.278647019707969	0.689551624610998	0.787671523165126	84.3188204647594	0.0281622749872163	0.180457506042794	0.768640766208692	0.906678484125727
AC022414.1	AC022414.1	18.6099748014958	-0.0961827428009684	0.38913703947206	0.689754205010306	0.787848561657162	18.6099748014958	0.0202718287199437	0.200446164151455	0.763049475992237	0.9038761873805
CA8	CA8	29.5950511679885	0.0996337598387407	0.34885198786201	0.689874853268212	0.787931997940296	29.5950511679885	-0.141369922935204	0.254641662153999	0.109659063645661	0.318060306177278
CLMP	CLMP	51.1812367107968	-0.0959995284836974	0.327544020848095	0.690280423290072	0.788232053443748	51.1812367107968	0.128309270792198	0.231312489733473	0.186364430813982	0.443996445189884
HLCS	HLCS	396.144984473052	0.0547932355914553	0.143293541849474	0.690219278582731	0.788232053443748	396.144984473052	-0.244861333886309	0.147734856033562	0.0370395890898806	0.153980967988517
LRRC37B	LRRC37B	68.2129175115489	0.0898098165005583	0.26705066241487	0.690244061373422	0.788232053443748	68.2129175115489	-0.0636481556428355	0.184863291766056	0.523666055406355	0.763832986268908
AC012363.2	AC012363.2	60.7516623119816	0.0932170517332855	0.286279369336806	0.690501832474202	0.788403379914123	60.7516623119816	0.0997689302592009	0.201979282967739	0.327367800339627	0.604755932389287
GARS1-DT	GARS1-DT	165.875467526686	-0.0699972598655622	0.191811401893807	0.690525717513137	0.788403379914123	165.875467526686	-0.0468583520857965	0.150907710315267	0.657522536555073	0.849843425294899
AC010655.3	AC010655.3	19.9833232064332	0.0974707874008931	0.386021402517334	0.690691692662063	0.788484109561043	19.9833232064332	0.062223577454562	0.21066316539982	0.370740606609147	0.646897427123732
AC156455.1	AC156455.1	89.1478429137258	0.0860831741339629	0.250510673428068	0.690949306598593	0.788723803332633	89.1478429137258	-0.0247268389597552	0.172333398548005	0.804906167471828	0.921492357672955
TBC1D30	TBC1D30	262.563442489998	-0.0612314994885191	0.164203357813708	0.691212651468582	0.788970005499892	262.563442489998	0.319057997690964	0.171809782543277	0.0146042894496362	0.0795863820781577
EIF4EBP3	EIF4EBP3	78.4181630832732	0.086637225751489	0.253396551815291	0.691394026646151	0.789122617601444	78.4181630832732	-0.0961874445167765	0.190389899533961	0.364665125922553	0.640774291599686
GJB5	GJB5	67.2107538488702	0.0916728644720789	0.279443197169212	0.691547518350458	0.789135707307277	67.2107538488702	0.113794516986825	0.205707711238625	0.279064573896587	0.554612053390421
BCLAF1	BCLAF1	2766.23132824241	0.0284798652507997	0.0735229501694121	0.692525552985167	0.790087220246983	2766.23132824241	0.0208767261065694	0.070224786171714	0.7570228933926	0.901116184569542
FXYD1	FXYD1	31.2787247563948	0.0984391776806234	0.345517121624436	0.692441591840049	0.790087220246983	31.2787247563948	0.0169118628437021	0.193907535434677	0.83201559186407	0.933862171140194
MEIS2	MEIS2	211.362801854382	0.0656993825667873	0.177970470924355	0.692502889173856	0.790087220246983	211.362801854382	0.179594526007051	0.167170804747158	0.130801055108428	0.355942521629007
ZNF337-AS1	ZNF337-AS1	41.8594128677104	0.0964517981096222	0.315591538411192	0.692817815037227	0.790366181413592	41.8594128677104	-0.0415739126656539	0.192409432722054	0.63141911742376	0.835395939816664
CTSK	CTSK	32.0417316799397	0.0981145536440278	0.338473178072585	0.692986100375337	0.790503681311623	32.0417316799397	-0.0503869297952776	0.199490795613666	0.526331940059102	0.765776251684546
FAM157A	FAM157A	49.2347347495008	-0.093915965540092	0.303995996040373	0.693347266626068	0.790715288291777	49.2347347495008	0.0227679447658349	0.185488815412662	0.803487701257274	0.920975849478071
RPL26L1	RPL26L1	442.581565992063	-0.0509405950250028	0.134934240278219	0.693360805734508	0.790715288291777	442.581565992063	0.0572457015924887	0.118286155515439	0.560822523408833	0.790399925285855
SMIM15	SMIM15	1147.8705175425	-0.0397626168767684	0.103426229521626	0.693362678037524	0.790715288291777	1147.8705175425	0.377131721347941	0.105553822906426	7.81662221528413e-05	0.00113119219729992
THOC7	THOC7	594.74561669921	-0.0442890823256886	0.115863867496461	0.693483785424004	0.79079891844334	594.74561669921	0.157923072932876	0.110608256945689	0.0960926769493445	0.292550574738741
AL513550.1	AL513550.1	37.8872290641501	-0.0955185980030077	0.321963392629988	0.693940199526774	0.790897377210595	37.8872290641501	-0.128605249393597	0.233018542999983	0.179113326973046	0.43370761393768
AL596202.1	AL596202.1	21.4307287697236	0.0974070439027531	0.375442024311431	0.693927122930423	0.790897377210595	21.4307287697236	-0.00167909271895767	0.198091026005983	0.978901153398408	0.991484876683752
C9orf85	C9orf85	215.39884776612	0.0634319703940488	0.171240252248434	0.693884334191411	0.790897377210595	215.39884776612	0.0532029793612418	0.140787846130782	0.616548742037393	0.825483911072327
FRG1CP	FRG1CP	242.96793954472	0.0614410877062986	0.165199263139358	0.69395236552931	0.790897377210595	242.96793954472	0.00175191296805686	0.135174773608724	0.986687088921739	0.994554763521605
GPNMB	GPNMB	24.9136010124988	0.098170280944491	0.363165048554087	0.693884458456757	0.790897377210595	24.9136010124988	-0.0827317780688279	0.217318049642743	0.274584479811319	0.549348719171392
METTL26	METTL26	219.16133746141	-0.0623244564912099	0.169364211342771	0.693950645730575	0.790897377210595	219.16133746141	-0.266734994495191	0.179115530782808	0.0388710801637482	0.15951811199274
SSR3	SSR3	2997.31587428964	-0.0266861371955448	0.0685618605160565	0.693658739228513	0.790897377210595	2997.31587428964	0.267552066527258	0.0684735878599698	3.75352540331287e-05	0.000604734648311517
MCIDAS	MCIDAS	63.8397259217553	-0.0909728303676525	0.285066484944768	0.69404671923303	0.790950453939025	63.8397259217553	0.0353867324744935	0.182454699934693	0.711980111703681	0.879284922730065
MAP1LC3B2	MAP1LC3B2	62.5918704347963	-0.0908454716962021	0.284422493784164	0.694102946288402	0.790960076408641	62.5918704347963	0.132358069164029	0.215924496251674	0.220966587848268	0.489302071217377
PRPF6	PRPF6	1355.84539648899	-0.0331741377463608	0.0845894432152848	0.694180106489116	0.790993550128335	1355.84539648899	-0.0881954820084548	0.0810723065592433	0.243559833743281	0.515434690942941
PGRMC1	PGRMC1	1542.1160379521	-0.0336871028152358	0.0859532633270345	0.694256896377482	0.791026597311155	1542.1160379521	-0.025454563825827	0.0808313033065561	0.726755020060859	0.885695731473491
ARHGEF35	ARHGEF35	137.023541713293	-0.0744518619679225	0.210594388914924	0.694325005237155	0.791049749582946	137.023541713293	0.114791505741681	0.172446444786335	0.311339231256983	0.590422776034206
BMI1	BMI1	1384.24497205731	-0.0371676273696974	0.0971956608791762	0.694445683788895	0.791132787595154	1384.24497205731	0.508170823728196	0.0989399144882326	4.09730540676003e-08	1.303207461634e-06
AL096870.2	AL096870.2	395.627259432175	-0.0520244513583934	0.138927627894265	0.694882720963538	0.791303913051007	395.627259432175	-0.0995954566725869	0.125554630654511	0.327911500459925	0.604826447028771
CCDC159	CCDC159	21.1498257885054	0.0970022922966118	0.378322430731056	0.694737437054207	0.791303913051007	21.1498257885054	-0.0456160573667747	0.20521253524749	0.503421858142798	0.75056545180766
HCFC2	HCFC2	117.715686418575	0.0790064284216109	0.225973823189527	0.694861453960192	0.791303913051007	117.715686418575	0.0181762591173051	0.163016960927093	0.862069207727216	0.947595912075271
SEMA4F	SEMA4F	221.297917649283	-0.0637308704113139	0.174747414532553	0.694808970332299	0.791303913051007	221.297917649283	0.00677149819658605	0.139654743118647	0.948523455774056	0.98219295042346
SLC25A38	SLC25A38	293.321142916065	-0.0572964344624993	0.154448763590064	0.69467105070261	0.791303913051007	293.321142916065	-0.0794844446563869	0.133938117356076	0.448211427474427	0.710593820171154
ZNF547	ZNF547	50.4677254128709	0.0943265192679996	0.302908059473737	0.694779853837116	0.791303913051007	50.4677254128709	0.0343615653687789	0.187400679565013	0.706518406456748	0.876848806872141
MLF2	MLF2	3664.13964420748	0.0261970143713724	0.0682515816000863	0.69519892314625	0.79155508149951	3664.13964420748	-0.26601008650966	0.0691686412621725	5.00312492861645e-05	0.00078220103270864
SEL1L3	SEL1L3	1273.94282709365	-0.0332902740272722	0.0865601773826539	0.695182517351434	0.79155508149951	1273.94282709365	-0.026689373409698	0.0813415518038492	0.722294088530816	0.883600460659286
ELOA	ELOA	828.865150390888	-0.0382947560308837	0.100257744151201	0.695594071920017	0.791896057255299	828.865150390888	0.273327568163227	0.100350512948193	0.00233553427647444	0.0197386011137468
ZNF16	ZNF16	159.085750537952	0.0712865161687593	0.196410502220003	0.69570355175944	0.791966226000551	159.085750537952	-0.284281955629097	0.21683128865271	0.0424665853249035	0.170526345533706
LINC01315	LINC01315	75.4795652928997	-0.0857263076174532	0.259710182674546	0.695942655454948	0.792129462679347	75.4795652928997	-0.122360711028013	0.20310282219061	0.262406379662067	0.535974361994471
RHOV	RHOV	59.2760059656767	0.090710856776478	0.281681869993291	0.696117173404803	0.792273622893957	59.2760059656767	-0.00635858161550337	0.180004849649713	0.944776321573112	0.980991420673008
AC244669.1	AC244669.1	23.5669989563642	-0.0948905376191944	0.377710596547098	0.696837299878479	0.792929664184262	23.5669989563642	0.0146577916343439	0.198367248879004	0.836184280473376	0.935458932678351
SLC66A2	SLC66A2	425.463086096657	0.0494714912478365	0.131586540402907	0.697329955107537	0.793381177187097	425.463086096657	-0.0374097008860546	0.115902467671778	0.698774916138932	0.872068265099553
FNDC3B	FNDC3B	812.254509689472	-0.0400638780692325	0.105831837828171	0.697483696560938	0.793501555269637	812.254509689472	0.355176416991586	0.107522254658517	0.000230102640089533	0.00289635578461633
B3GALNT2	B3GALNT2	835.999531168871	-0.0380865708889729	0.100707645937599	0.697683749599685	0.793674600173431	835.999531168871	0.116030555444086	0.0952436990213297	0.171942831605283	0.423614175008146
AC058822.1	AC058822.1	490.629536546133	-0.0483162426184248	0.129184222874574	0.698062738218501	0.793887496099681	490.629536546133	0.25094024570088	0.129300274621038	0.019381064354346	0.0974671419928098
ZNF436-AS1	ZNF436-AS1	26.405110367086	-0.0952708586928917	0.357995236167956	0.698024418199298	0.793887496099681	26.405110367086	-0.139158563617326	0.254889063515544	0.105569043266047	0.310843350568352
ATN1	ATN1	1569.37312682186	0.0329324912727926	0.085050594529628	0.698113235410855	0.793890380994496	1569.37312682186	-0.224534672910703	0.0858812142727213	0.00454932258588639	0.0332433206745354
AP006621.3	AP006621.3	51.3308766543705	0.0924536833856222	0.298088802439694	0.698453669268047	0.79422295716109	51.3308766543705	0.00903682809997107	0.183948997411915	0.923236977822461	0.971936204286205
CNPPD1	CNPPD1	546.883580199424	0.0445748982854625	0.118160824099961	0.698536237627835	0.794262284754331	546.883580199424	0.0164227560343492	0.105709966454621	0.858419080924053	0.945699680213537
KANK3	KANK3	177.116011286419	-0.0671477898678074	0.188673502427359	0.698725194936549	0.794422566919754	177.116011286419	-0.0825588808831452	0.154860638794219	0.450747016528953	0.712238074194788
ADAM17	ADAM17	1271.25593233959	0.0348795021069688	0.0907549178173183	0.699067347968735	0.794576387301926	1271.25593233959	0.325904856597351	0.0917006190888962	0.000110551591856657	0.0015367350582771
MIRLET7A1HG	MIRLET7A1HG	30.1000098293437	-0.094890367703248	0.349802248148906	0.69905827572815	0.794576387301926	30.1000098293437	0.0420443692927894	0.197864564047201	0.598167724615897	0.812611430795363
ZNF875	ZNF875	123.107333743014	-0.0756946717035845	0.220318064353429	0.69910510405982	0.794576387301926	123.107333743014	-0.161181709995675	0.197290640311161	0.178592405885514	0.433013390663401
AC022506.2	AC022506.2	24.4875296612813	0.095564322401515	0.374631803232218	0.699241901478592	0.794627982642807	24.4875296612813	0.00195492846306088	0.197937327752229	0.979519473492988	0.9917508349868
BBS5	BBS5	78.4214331334012	0.0858434990289207	0.261157882157079	0.699447370825245	0.794752356484781	78.4214331334012	-0.00194976033192155	0.174247399193959	0.982595128355663	0.993162703166561
CCDC7	CCDC7	22.5779594662018	-0.0942792696903828	0.373050140465939	0.699440142347994	0.794752356484781	22.5779594662018	-0.0797867824931078	0.217161962700211	0.275663746724281	0.550657322265278
RNF41	RNF41	779.54911417995	0.0371184744811678	0.103285301979936	0.700408002727685	0.795734637553285	779.54911417995	-0.0132026421574267	0.0947699165507422	0.889406134491975	0.958280522265339
ZBTB18	ZBTB18	67.358846153667	0.0880133277211445	0.27479529872769	0.700471588099475	0.795752261190763	67.358846153667	0.071691917616502	0.188198059528908	0.475889811489274	0.732122919683758
PCF11	PCF11	754.365083286958	0.0381098202922243	0.102282521668484	0.700521845024739	0.795754742018563	754.365083286958	-0.136158629247148	0.0990932731730717	0.11937628085001	0.335450825271692
CSTA	CSTA	51.0062319935074	0.0917511708314002	0.298374495037756	0.700750143587586	0.795904839220894	51.0062319935074	-0.00962077783120755	0.184229696108561	0.913132123198629	0.967814819881936
C5orf51	C5orf51	682.249015621749	-0.042488892645237	0.114072164129188	0.700800074603966	0.795906938931008	682.249015621749	0.105926178244319	0.105882926721276	0.248559698107756	0.520533681985732
CLPTM1	CLPTM1	1508.24998552523	0.03192965466798	0.083309549265572	0.70089234137419	0.79595711627106	1508.24998552523	-0.197203036793099	0.0834822690920493	0.00989567231856616	0.0597619410337254
PILRB	PILRB	518.743756957218	-0.0458582940666001	0.123953556187747	0.701230125508505	0.796286085445722	518.743756957218	-0.193544530397796	0.122801611134937	0.0582966052074257	0.212261642298825
SSTR5	SSTR5	53.7977102349216	0.0897217958002305	0.28576008093802	0.701619928143965	0.796574181394819	53.7977102349216	-0.797985280658171	0.446903265140034	0.00326988889144491	0.0257654004818702
TRIAP1	TRIAP1	517.57865699393	-0.0452691968227306	0.122429449711572	0.701628198195884	0.796574181394819	517.57865699393	0.0974861154502071	0.111851369952246	0.306032499889368	0.58558381123498
WWP1	WWP1	1040.8466958959	0.0372480305349111	0.0992240685186015	0.701758170899474	0.796667101220698	1040.8466958959	0.220450387801999	0.0984692753738671	0.0119451813389132	0.0687696504486281
SEMA3E	SEMA3E	35.2982026996604	0.0950363657956299	0.337354198567932	0.702001205114459	0.796888351958555	35.2982026996604	-0.0524951439263258	0.199846623247964	0.518972477127769	0.760383315890838
B9D1	B9D1	202.398409190246	-0.0615962707490397	0.174418868751669	0.702177488979151	0.796928485252045	202.398409190246	-0.396258662238192	0.199359157637514	0.00715548770561106	0.0472294681815586
NKX2-1	NKX2-1	21.8383301118181	-0.092751972751097	0.380701649929749	0.702139433622869	0.796928485252045	21.8383301118181	-0.051809067074575	0.206954332542473	0.451065527563617	0.712553172958742
RPP25	RPP25	80.7545697652282	-0.0841639259023739	0.261058923527999	0.702229135859743	0.796928485252045	80.7545697652282	-0.018887930329281	0.174409899121238	0.847390064182864	0.940606932152587
AC021443.1	AC021443.1	26.5887493885451	-0.0931726394435675	0.375381726760273	0.70248720656724	0.797112059933337	26.5887493885451	0.0522254313860372	0.205147166091269	0.47494041662438	0.731705079361936
SNORD49B	SNORD49B	496.708100043032	0.0450376160703554	0.121336570547035	0.70247937069752	0.797112059933337	496.708100043032	0.0276766127237667	0.108136919199306	0.76630283589396	0.9054106695357
ARSJ	ARSJ	63.1430045266112	-0.088545443420724	0.286785439795019	0.702759827736746	0.797153624731573	63.1430045266112	0.220955899337507	0.277237044148625	0.0831937193324755	0.2672534988982
PIGY	PIGY	255.828635622943	-0.0574174408843237	0.160305309374212	0.702764625488301	0.797153624731573	255.828635622943	-0.0139405641821078	0.132201722279341	0.8924617267424	0.959806715888139
SP1	SP1	2909.71946772778	0.0256248665980579	0.0675723730036019	0.702630392102482	0.797153624731573	2909.71946772778	-0.0403322051820179	0.0652199997213361	0.511336739435034	0.75596465176371
RAP2C	RAP2C	575.268416644963	0.0483607032564205	0.131126898726582	0.703051080283232	0.797423909272876	575.268416644963	0.292919155915479	0.134352155377718	0.00868200952285989	0.0543636413391608
PLEKHA3	PLEKHA3	355.625505982712	-0.0525886780315922	0.145027038957456	0.703257959926588	0.797603906177788	355.625505982712	0.192809399975707	0.139704763535603	0.0811969084993158	0.262828350498768
KREMEN2	KREMEN2	122.589072658105	-0.074813163456719	0.221189816300828	0.703335940831988	0.797637697217861	122.589072658105	-0.0306874080202466	0.161914196232401	0.772291416241674	0.908163171160845
ARHGAP44	ARHGAP44	152.405560259359	0.0696421539796594	0.199270316719709	0.703430928138754	0.797690768889552	152.405560259359	-0.144359052572108	0.177767614534573	0.217462327069121	0.484446715664509
AMZ2	AMZ2	1460.97664822362	-0.0293113170734848	0.0804874673371993	0.70385391980254	0.798115764795962	1460.97664822362	-0.187307278712486	0.0803051763652537	0.0115526934676223	0.0670582167920461
TMEM185B	TMEM185B	488.770092384382	-0.0459444432891171	0.12549383964048	0.704034138833562	0.798265435996435	488.770092384382	-0.0514730453589987	0.111997767083243	0.586402843069169	0.805507388222626
AC003002.1	AC003002.1	52.2620936195142	-0.0900669635012366	0.300998264677011	0.704116081982398	0.798303664729769	52.2620936195142	0.0288062222809924	0.185550479912581	0.754588585994231	0.900279048558179
AL137003.1	AL137003.1	22.1557241696152	-0.0922984898849869	0.380045063854159	0.704279864657994	0.798432534496121	22.1557241696152	0.0520620134548964	0.205774457916839	0.470472040765801	0.728234587433406
CCDC74A	CCDC74A	120.060937993753	-0.0762829257966156	0.227881055530851	0.704326216922151	0.798432534496121	120.060937993753	-0.306812758279646	0.264650971203283	0.0404452535362506	0.164426965310925
DCTN4	DCTN4	1727.63294147627	0.0291830298661067	0.0765946450360935	0.705336126737924	0.799522625891451	1727.63294147627	-0.156175824246967	0.0758552340566833	0.0266685262111946	0.122759882559467
UBAP1L	UBAP1L	33.3360622754135	0.0939370277221121	0.336984701016861	0.705404363353567	0.799545222308381	33.3360622754135	-0.116757683300716	0.231135585965559	0.186012598977489	0.443443961779024
AC139887.2	AC139887.2	35.9441256472304	0.0933111658879678	0.327352760031075	0.705585283682639	0.79963769585802	35.9441256472304	-0.185834640384009	0.289473809393523	0.0761939860683576	0.253351855654453
PICK1	PICK1	244.799409567602	-0.0591799412336592	0.167375839682616	0.705630871950589	0.79963769585802	244.799409567602	-0.0535751283829756	0.13884103659036	0.610509355135609	0.821331432142123
RARS2	RARS2	611.525434563948	0.0429319663546487	0.116939604021174	0.705682135466612	0.799641045206655	611.525434563948	0.160495145062878	0.112169504308829	0.0930829100321992	0.287566621175879
MYCL	MYCL	150.149462848817	0.0703171831914419	0.204083179774371	0.705918612541913	0.799757293096969	150.149462848817	-0.0840297422812504	0.164042281787684	0.442435764905127	0.705250075215768
SMIM4	SMIM4	66.008689782722	0.0862099955474753	0.273414830351601	0.705912928085654	0.799757293096969	66.008689782722	-0.0691198504880238	0.188507708768349	0.482729167814907	0.736396738164004
TMEM256	TMEM256	307.510991798401	-0.0555394731477713	0.155842594054069	0.705929668908344	0.799757293096969	307.510991798401	-0.291093112441226	0.166076074649704	0.0212250494183809	0.104183114899253
HSPB11	HSPB11	363.330433172372	-0.050304500289466	0.139850262438558	0.706495168428323	0.800288409155822	363.330433172372	-0.0341314532136856	0.120777507569431	0.729173938869168	0.886425576455988
AP001065.2	AP001065.2	53.3493318945918	-0.0898621465536774	0.305623226660782	0.706569954475822	0.800318356126884	53.3493318945918	0.136133520894966	0.227548871820155	0.191903097567764	0.451231607794473
ZNF106	ZNF106	1149.29309481655	-0.0324106968858533	0.0878019367163407	0.706654337518203	0.800359168589724	1149.29309481655	-0.0110187046077775	0.0821978967703479	0.883361382267817	0.956016013737817
MARK2	MARK2	742.645339165674	-0.0394108646596874	0.105583408495204	0.706753614489749	0.800416843229941	742.645339165674	-0.0115535031220822	0.0962157062711614	0.906311421902033	0.964328623746769
INTS6	INTS6	736.379607520969	0.0391557443313826	0.106479419608903	0.707083809053839	0.800736012264363	736.379607520969	-0.0719494893355161	0.0990622576805794	0.40782742255949	0.677498324121628
PMS2P5	PMS2P5	27.0624977968457	0.0934252786651547	0.362459537489244	0.707586947426935	0.801196165316236	27.0624977968457	-0.0101053557951705	0.196530001099657	0.888139878674464	0.957895735849703
EHMT2	EHMT2	1155.25214739324	0.0328792143131512	0.0886395729406151	0.707663777201317	0.801228351847702	1155.25214739324	-0.421268722966101	0.0929806650140277	1.11252895712853e-06	2.66250862070081e-05
MFSD14C	MFSD14C	614.754942661858	0.0415033302432784	0.111863662887093	0.707753400692603	0.801275018238469	614.754942661858	-0.0433665166183817	0.10201268806834	0.635032127048424	0.836706091434665
NPHP4	NPHP4	233.908631090286	-0.0611021605583474	0.175486742410297	0.708275389024614	0.801811141740147	233.908631090286	-0.000827029881661986	0.140080682670288	0.99370090358338	0.997558123092763
GRTP1	GRTP1	235.564624111779	0.0585486703717576	0.165636962003709	0.708443794839387	0.801946942212705	235.564624111779	-0.357946609448534	0.185926942633823	0.0100629137873488	0.0606234195172661
AC131235.2	AC131235.2	40.623277416663	0.0913131140299816	0.316689101859668	0.708699042453402	0.801961665964668	40.623277416663	-0.0288218360051521	0.190325227612981	0.736338125911844	0.890851256602197
AL162581.1	AL162581.1	264.844843495944	-0.0556535502780253	0.163074503266904	0.708618134159262	0.801961665964668	264.844843495944	0.0697932648010353	0.137201298868054	0.509396653105824	0.75490746487326
DHX34	DHX34	308.757783962465	-0.0536086611333685	0.151346916035277	0.708586653260905	0.801961665964668	308.757783962465	0.0200451332929615	0.127016684752345	0.845056401712443	0.939940150509666
KIAA0513	KIAA0513	171.1048857642	-0.0650034852727981	0.188960036044786	0.708685833001542	0.801961665964668	171.1048857642	-0.161997365697182	0.174447866315625	0.172078848538915	0.42367020044482
RN7SK	RN7SK	264.844843495944	-0.0556535502780253	0.163074503266904	0.708618134159262	0.801961665964668	264.844843495944	0.0697932648010353	0.137201298868054	0.509396653105824	0.75490746487326
TCAF1P1	TCAF1P1	65.3804197756229	-0.0843704280006903	0.274003068994854	0.709272429904885	0.802555645103258	65.3804197756229	-0.118874039423352	0.207983230682867	0.261160942603789	0.534537827443959
AC112504.2	AC112504.2	265.717125892761	-0.0553718229284938	0.158017169390411	0.709948605273049	0.803075589488523	265.717125892761	-0.133492222925029	0.14453323915367	0.224293088196567	0.4933184772388
CBR4	CBR4	470.109466289822	-0.0459271630794444	0.127876951671931	0.709986138853902	0.803075589488523	470.109466289822	-0.237848906656908	0.130445930753558	0.0271314238307919	0.124079702676998
DEDD2	DEDD2	328.424246061268	-0.0524911386015205	0.14874191394331	0.709975277295308	0.803075589488523	328.424246061268	-0.102014568537596	0.132939304853772	0.331013326819041	0.607679146845798
