Cobi_24_1_S54	Cobi_24_2_S55	TNF_24_1_S58	TNF_24_2_S59	UT_24_1_S52	UT_24_2_S53
ENSAP1	0	0	0	0	0	0
AL079338.1	0	0	0	0	0	0
AL161941.1	0	0	0	0	0	0
PPIAP17	0	0	0	0	0	0
KIF16B	190.673658960698	191.35789429147	186.314737011671	169.287859651844	173.931492476391	154.484617239774
AL049794.1	4.23719242134884	10.5141700160149	1.0526256328343	6.4286528981713	2.71767956994361	1.67010397015971
AL049794.2	0	0	0	1.07144214969522	0	0
RPLP0P1	0	0	0	0	0	0
AL135938.1	0	0	0	0	0	0
AL135938.2	0	0	0	0	0	0
AL034428.1	0	0	0	0	0	0
SNRPB2	819.896733531	818.002427245956	1054.73088409997	1123.94281503028	868.751569191974	971.165458647874
OTOR	0	1.05141700160149	0	0	0	0
AL121892.1	0	0	0	0	0	0
AL031684.1	0	0	0	0	0	0
RNU6-27P	0	0	0	0	0	0
AL359511.1	0	0	0	0	0	0
RNU1-131P	0	0	0	0	0	0
AL359511.2	0	0	0	0	0	0
AL359511.3	0	0	0	0	0	0
PCSK2	0	0	0	0	0	0
DYNLT3P1	0	0	2.1052512656686	0	0	0
BFSP1	143.005244220523	135.632793206592	73.6837942984008	84.6439298259221	143.13112401703	156.989773195013
RPS27AP2	0	0	1.0526256328343	0	0	0.835051985079857
AL132765.2	0	0	0	0	0	0
DSTN	2820.91085451299	2706.34736212223	2983.1410434524	3123.25386636155	2711.33831761374	2968.60980695889
RN7SKP69	0	0	0	0	0	0
AL132765.1	0	0	0	0	0	0
RRBP1	3180.0129122223	3369.79149013276	2167.35617800582	2167.52746883342	2333.58085739158	2441.6920043735
BANF2	0	0	0	0	0	0
AL035045.1	0	0	0	0	0	0
RNU6-192P	0	0	0	0	0	0
SNX5	1557.1682148457	1611.82226345508	2288.40812578176	2232.88543996483	2272.88601366284	2142.74339371491
OVOL2	220.334005910139	188.203643286666	263.156408208574	286.075053968623	328.839227963177	288.092934852551
SNORD17	15.8894715800581	7.3599190112104	53.6839072745492	41.7862438381134	33.5180480293045	35.072183373354
MGME1	320.967325917174	362.738865552513	744.206322413849	756.438157684822	614.195582807256	678.897263869924
PTMAP3	0	0	1.0526256328343	0	0	0
AL160411.2	0	0	0	0	0	0
RPL15P1	0	0	0	0	0	0
RNU7-137P	0	0	0	0	0	0
AL160411.1	0	0	0	0	0	0
PET117	190.673658960698	217.643319331508	244.209146817557	225.002851435995	221.037938355414	227.969191926801
KAT14	432.193626977581	471.034816717466	439.997514524736	418.933880530829	425.769799291166	437.567240181845
GGCTP2	0	0	0	0	0	0
RN7SL14P	0	0	0	0	0	0
RNU2-56P	0	0	0	0	0	0
AL049646.3	0	0	0	0	0	0
ZNF133	184.317870328674	178.740890272253	132.630829737122	108.215657119217	146.754696776955	151.144409299454
AL049646.1	0	0	0	0	0	0
RN7SKP74	0	0	0	0	0	0
AL049646.2	0	0	0	0	0	0
LINC00851	0	0	0	0	0	0
DZANK1	79.4473579002907	68.3421051040966	15.7893844925145	24.64316944299	49.8241254489662	50.1031191047914
GCNT1P1	9.53368294803488	2.10283400320297	0	4.28576859878086	1.81178637996241	3.34020794031943
RNA5SP476	0	0	0	0	0	0
POLR3F	152.538927168558	145.095546221005	222.104008528037	248.57457872929	199.296501795865	207.927944284884
MIR3192	1.05929810533721	0	0	0	1.81178637996241	0
RPL21P3	1.05929810533721	1.05141700160149	2.1052512656686	2.14288429939043	0	1.67010397015971
RBBP9	497.870109508488	504.680160768713	424.208130032222	375.004752393326	316.15672330344	358.237301599259
RPS19P1	0	0	1.0526256328343	0	0.905893189981203	0
SEC23B	1353.78297862095	1462.52104922767	1689.46414069905	1756.09368335046	1568.10111185746	1498.91831321834
SMIM26	384.525212237407	373.253035568528	382.10310471885	380.361963141802	373.227994272256	359.072353584339
AL121900.1	598.503429515523	585.639269892028	737.890568616843	675.008554307986	723.808658794982	663.866328138486
DTD1	423.719242134884	437.389472666218	642.101636028922	574.292992236636	626.878087466993	560.319881988584
RN7SL638P	0	0	0	0	0	0
RNU6ATAC34P	0	0	0	0	0	0
DUXAP7	0	0	0	0	0	0
DTD1-AS1	0	0	0	0	0	0
EEF1A1P34	0	1.05141700160149	0	0	0.905893189981203	0
LINC00652	11.6522791587093	11.5655870176163	5.26312816417149	10.7144214969522	10.8707182797744	6.68041588063886
LINC00653	5.29649052668604	6.30850200960892	6.31575379700579	1.07144214969522	7.24714551984963	7.51546786571871
SCP2D1-AS1	0	0	0	0	0	0
SCP2D1	0	0	0	0	0	0
AL135936.1	1.05929810533721	0	0	0	0	0
AL136090.2	0	0	0	0	0	0
SLC24A3	1.05929810533721	1.05141700160149	0	0	0	0
AL136090.1	0	0	0	0	0	0
AL049647.1	0	0	0	0	0	0.835051985079857
AL121830.1	0	0	0	0	0	0
AL121761.1	1.05929810533721	1.05141700160149	0	2.14288429939043	0	0.835051985079857
RIN2	73.0915692682674	95.6789471457352	10.526256328343	10.7144214969522	18.1178637996241	18.3711436717569
RPL12P12	9.53368294803488	6.30850200960892	8.42100506267438	1.07144214969522	9.05893189981203	10.0206238209583
NAA20	558.250101512709	615.078945936869	1085.25702745216	1084.29945549156	801.715473133365	837.557141035097
CRNKL1	724.559904050651	762.277326161077	672.627779381116	585.007413733588	632.31344660688	678.897263869924
CFAP61	9.53368294803488	3.15425100480446	2.1052512656686	4.28576859878086	2.71767956994361	4.17525992539928
AL035454.1	0	0	0	0	0	0
AL049648.1	0	0	0	0	0	0
RPL17P1	0	0	0	0	0	0
CFAP61-AS1	2.11859621067442	3.15425100480446	0	0	0.905893189981203	0.835051985079857
RN7SL690P	0	0	0	0	0	0
AL161658.1	0	0	0	0	0	0
INSM1	0	0	0	0	0	0.835051985079857
RALGAPA2	487.277128455116	487.85748874309	257.893280044403	253.931789477766	309.815470973572	283.082622942072
EIF4E2P1	0	0	0	0	0	0
LLPHP1	0	0	0	0	0	0
RN7SL607P	0	0	0	0	0	0
MRPS11P1	0	0	0	0	0	0
AL133465.1	0	0	0	0	0	0
LINC00237	0	0	0	0	0	0
AL121759.2	0	0	0	1.07144214969522	0	0
RPL24P2	3.17789431601163	0	6.31575379700579	3.21432644908565	6.34125232986842	0.835051985079857
KIZ	188.555062750023	220.797570336312	158.946470557979	138.216037310683	192.049356276015	159.494929150253
RNA5SP477	0	1.05141700160149	0	0	0	0
AL121759.1	0	0	0	0	0	0
KIZ-AS1	0	0	0	0	0	0
RPS15AP1	3.17789431601163	21.0283400320297	33.6840202506975	25.7146115926852	56.1653777788346	24.2165075673159
ZNF877P	0	0	0	0	0	0
AL117332.1	9.53368294803488	9.46275301441337	11.5788819611773	7.50009504786651	3.62357275992481	6.68041588063886
XRN2	2306.0919753191	2431.92752470424	2846.29971118394	2882.17938268013	2823.66907317141	2827.4860214804
NKX2-4	0	0	0	0	0	0
AL158013.1	0	0	0	0	0	0
RN7SKP140	0	0	0	0	0	0
AL133325.1	0	0	0	0	0	0
AL133325.3	49.7870109508488	42.0566800640594	78.9469224625723	84.6439298259221	105.08361003782	78.4948865975066
GSTM3P1	0	0	0	0	0	0
NKX2-2	0	0	0	0	0	0
NKX2-2-AS1	0	0	0	0	0	0
AL133325.2	0	0	2.1052512656686	1.07144214969522	0	0
LINC01727	0	0	0	0	0	0
LINC01726	0	0	0	0	0	0
AL121590.1	0	0	0	0	0	0
PAX1	0	0	0	0	0	0
SLC25A6P1	0	0	0	0	0	0
RPL41P1	39.1940298974767	46.2623480704654	41.0523996805376	23.5717272932948	27.1767956994361	22.5464035971561
AL109807.1	0	0	0	0	0	0
LINC01432	0	0	0	0	0	0
AL035258.1	0	0	0	0	0	0
LINC01427	0	0	0	0	0	0
AL049737.1	0	0	0	0	0	0
AL121912.1	0	0	0	0	0	0
AL133464.1	0	0	0	0	0	0
LINC00261	0	0	0	0	0	0
FOXA2	2.11859621067442	1.05141700160149	2.1052512656686	0	1.81178637996241	0.835051985079857
LNCNEF	0	0	0	0	0	0
LINC01747	1.05929810533721	1.05141700160149	0	0	0	0
AL158175.1	0	0	0	0	0	0
KRT18P3	0	0	0	0	0	0
CYB5AP4	0	0	0	0	0	0
AL353132.1	0	0	0	0	0	0
AL049651.1	0	0	0	0	0	0
AL049651.2	0	0	0	0	0	0
SSTR4	0	0	0	0	0	0
THBD	8.47438484269767	4.20566800640594	2.1052512656686	13.9287479460378	2.71767956994361	5.01031191047914
AL118508.3	0	0	0	0	0	0
CD93	0	0	0	0	0	0
LINC00656	0	0	0	0	0	0
AL118508.2	0	0	1.0526256328343	2.14288429939043	2.71767956994361	4.17525992539928
RNA5SP478	0	0	0	0	0	0
AL118508.1	1.05929810533721	0	0	0	0	0
AL390037.1	0	0	0	0	0	0
NXT1-AS1	0	1.05141700160149	0	0	0	0
NXT1	81.5659541109651	106.19311716175	226.314511059374	247.503136579595	170.307919716466	167.845449001051
LINC01431	0	5.25708500800743	4.21050253133719	7.50009504786651	7.24714551984963	6.68041588063886
GZF1	231.986285068849	250.237246381154	333.682325608472	281.789285369842	294.415286743891	282.247570956992
NAPB	136.6494555885	147.198380224208	141.051834799796	138.216037310683	128.636832977331	125.257797761979
RNA5SP479	0	0	0	0	0	0
CSTL1	0	0	0	0	0	0
CST11	0	0	0	0	0	0
AL096677.1	0	0	0	0	0	0
AL109954.1	0	0	0	0	0	0
CST12P	0	0	0	0	0	0
AL109954.2	0	0	0	0	0	0
AL109954.3	0	0	0	0	0	0
CST8	0	0	0	0	0	0
CST13P	0	0	0	0	0	0
CST9LP1	0	0	0	0	0	0
CST9L	0	0	0	0	0	0
CST9LP2	0	0	0	0	0	0
CST9	0	0	0	0	0	0
CST3	958.664785330174	999.897568523013	579.996723691698	621.436446823225	744.644202164549	742.361214735993
AL121894.2	4.23719242134884	3.15425100480446	3.15787689850289	2.14288429939043	1.81178637996241	0.835051985079857
AL121894.1	0	0	0	0	0	0
AL121894.3	0	0	0	0	0	0
CST4	0	0	0	0	0	0
CST2P1	0	0	0	0	0	0
AL591074.2	0	0	0	0	0	0
CST1	0	2.10283400320297	0	0	0	0
CSTP2	0	0	0	0	0	0
AL591074.1	0	0	0	0	0	0
CST2	0	0	0	0	0	0
CST5	0	0	0	0	0	0
CSTP1	0	0	0	0	0	0
AL133466.1	0	0	0	0	0	0
GGTLC1	0	0	0	0	0	0
POM121L3P	0	0	0	0	0	0
LINC01721	0	0	0	0	0	0
AL110503.1	0	0	0	0	0	0
RNU1-23P	0	0	0	0	0	0
AL158090.1	0	0	0	0	0	0
GAPDHP53	0	0	0	0	0	0
SYNDIG1	0	0	0	0	0	0.835051985079857
AL157413.1	0	0	0	0	0	0
AL049594.1	0	0	0	0	0	0
AL035661.1	47.6684147401744	45.2109310688639	25.2630151880231	24.64316944299	19.9296501795865	20.0412476419166
CST7	0	0	0	0	0	0
APMAP	1470.30577020805	1374.20202109314	1312.62416414437	1292.15923253243	1352.49853264194	1302.68109672458
RNU6-1257P	0	0	0	0	0	0
AL035661.2	0	0	1.0526256328343	0	0	0
ACSS1	1.05929810533721	0	0	0	0	0
AL080312.2	0	0	0	0	0	0
VSX1	0	0	0	0	0	0
AL080312.1	0	0	0	0	0	0
AL035252.3	0	0	0	0	0	0
AL035252.2	0	0	0	0	0	0
AL035252.6	2.11859621067442	9.46275301441337	1.0526256328343	0	6.34125232986842	2.50515595523957
ENTPD6	717.14481731329	694.986638058582	771.57458886754	683.580091505548	746.455988544512	723.990071064236
AL035252.1	1.05929810533721	0	0	0	0	0.835051985079857
AL035252.5	0	0	1.0526256328343	0	0	0
AL035252.4	2.11859621067442	6.30850200960892	3.15787689850289	7.50009504786651	6.34125232986842	4.17525992539928
AL121772.1	7.41508673736046	4.20566800640594	4.21050253133719	3.21432644908565	9.96482508979324	5.01031191047914
PYGB	1276.45421693134	1345.8137620499	1514.72828564855	1382.16037310683	1849.83389394162	1433.78425838211
AL121772.2	0	0	0	0	0	0
AL121772.3	4.23719242134884	2.10283400320297	0	0	0	0.835051985079857
ABHD12	346.390480445267	363.790282554114	401.050366109867	370.718983794545	411.275508251466	368.257925420217
PPIAP2	1.05929810533721	2.10283400320297	1.0526256328343	0	0.905893189981203	1.67010397015971
GINS1	194.910851382046	192.409311293072	791.574475891392	818.581802367145	565.277350548271	801.649905676663
NINL	222.452602120814	195.563562297876	136.841332268459	163.930648903368	186.613997136128	160.329981135333
RNU6ATAC17P	0	0	0	0	0	0
NANP	122.878580219116	141.941295216201	274.735290169752	263.574768825023	171.213812906447	260.536219344915
ZNF337-AS1	42.3719242134884	51.5194330784728	35.7892715163661	37.5004752393326	38.0475139792105	45.9278591793921
RN7SL594P	0	0	0	0	0	0
MED28P7	0	0	2.1052512656686	0	0.905893189981203	0
ZNF337	207.622428646093	221.848987337914	212.630377832528	198.216797693615	201.108288175827	200.412476419166
AL031673.1	8.47438484269767	4.20566800640594	5.26312816417149	6.4286528981713	3.62357275992481	1.67010397015971
AL390198.1	3.17789431601163	2.10283400320297	1.0526256328343	3.21432644908565	0.905893189981203	0.835051985079857
VN1R108P	2.11859621067442	1.05141700160149	1.0526256328343	1.07144214969522	0.905893189981203	0
FAM182B	1.05929810533721	5.25708500800743	1.0526256328343	0	1.81178637996241	0
BSNDP1	0	0	0	0	0	0
AL390198.2	0	4.20566800640594	0	0	0	0
BSNDP2	0	0	0	0	0	0
CFTRP1	0	0	0	0	0	0
LINC01733	0	0	0	0	0	0
FAM182A	1.05929810533721	0	0	0	0	1.67010397015971
AL078587.1	0	0	0	0	0	0
AL078587.2	8.47438484269767	4.20566800640594	5.26312816417149	2.14288429939043	1.81178637996241	4.17525992539928
AL450124.1	7.41508673736046	7.3599190112104	4.21050253133719	1.07144214969522	0.905893189981203	1.67010397015971
BSNDP3	0	0	0	0	0	0
NCOR1P1	0	0	0	0	0	0
AL391119.1	0	0	0	0	0	0
AL121904.2	0	0	0	0	0	0
MIR663AHG	0	0	0	0	0	0
AL121904.1	0	0	0	0	0	0
MIR663A	0	0	0	0	0	0
FRG1CP	255.290843386267	246.031578374748	243.156521184723	235.717272932948	223.755617925357	253.855803464277
FRG1DP	0	1.05141700160149	0	3.21432644908565	0.905893189981203	3.34020794031943
ABBA01031658.1	0	0	0	0	0	0
DUX4L32	0	0	0	0	0	0
PCMTD1P7	0	0	0	0	0	0
DUX4L33	0	0	0	0	0	0
DUX4L34	0	0	0	0	0	0
FRG2EP	0	0	0	0	0	0
RARRES2P11	0	0	0	0	0	0
AGGF1P10	0	0	0	0	0	0
DUX4L35	0	0	0	0	0.905893189981203	0
FRG1EP	21.1859621067442	5.25708500800743	27.3682664536917	17.1430743951235	11.7766114697556	12.5257797761979
FAM242B	0	0	0	0	0	0
ABBA01031669.1	0	0	0	0	0	0
CFTRP2	0	0	0	0	0	0
AC011850.1	0	0	0	0	0	0
CDC27P3	0	1.05141700160149	1.0526256328343	0	0	0
RNA5SP532	0	0	0	0	0	0
DUX4L37	0	0	0	0	0	0
CFTRP3	0	0	0	0	0	0
LINC01597	11.6522791587093	5.25708500800743	2.1052512656686	1.07144214969522	2.71767956994361	0.835051985079857
AL121762.2	0	0	0	0	0	0
AL121762.3	0	0	0	0	0	0
AL121762.1	0	0	0	0	0	0
FAM242A	0	0	0	0	0	0
FRG1BP	135.590157483163	201.872064307485	147.367588596802	170.359301801539	125.013260217406	138.618629523256
MLLT10P1	0	0	0	0	0	0
AC018688.1	0	0	0	0	0	0
AC018688.2	0	0	0	0	0	0
ANKRD20A21P	6.35578863202325	7.3599190112104	8.42100506267438	4.28576859878086	9.96482508979324	4.17525992539928
AC092107.1	0	0	0	0	0	0
RNA5SP528	0	0	0	0	0	0
DEFB115	0	0	0	0	0	0
DKKL1P1	0	0	0	0	0	0
AL121723.1	3.17789431601163	1.05141700160149	1.0526256328343	0	2.71767956994361	1.67010397015971
DEFB116	0	0	0	0	0	0
RPL31P3	0	0	0	0	0	0
HAUS6P2	0	0	0	0	0	0
RNA5SP480	0	0	0	0	0	0
DEFB117	0	0	0	0	0	0
DEFB118	0	0	0	0	0	0
AL031650.1	0	0	0	0	0	0
DEFB119	0	0	0	0	0	0
DEFB121	0	0	0	0	0	0
DEFB122	0	0	0	0	0	0
DEFB123	0	0	0	0	0	0
DEFB124	0	0	0	0	0	0
REM1	0	0	0	0	0	0
LINC00028	0	0	0	0	0	0
HM13	1390.85841230776	1362.63643407553	1216.83523155645	1147.51454232358	1286.36832977331	1194.95939064928
AL110115.1	2.11859621067442	1.05141700160149	2.1052512656686	3.21432644908565	3.62357275992481	0
MCTS2P	47.6684147401744	46.2623480704654	98.946809486424	83.5724876762268	67.036096058609	69.3093147616281
HM13-IT1	3.17789431601163	3.15425100480446	1.0526256328343	3.21432644908565	1.81178637996241	5.01031191047914
HM13-AS1	5.29649052668604	1.05141700160149	3.15787689850289	2.14288429939043	3.62357275992481	1.67010397015971
AL110115.2	3.17789431601163	2.10283400320297	3.15787689850289	0	1.81178637996241	0
RNU6-384P	1.05929810533721	1.05141700160149	2.1052512656686	0	1.81178637996241	0
ID1	6003.04236294596	5811.18176785141	2150.51416788047	2195.3849647255	6003.35417000543	5351.01312039172
MIR3193	3.17789431601163	1.05141700160149	0	1.07144214969522	0.905893189981203	0
COX4I2	0	0	0	0	0	2.50515595523957
BCL2L1	1658.86083295807	1629.6963524823	3091.56148363433	3146.82559365485	2915.16428535951	2628.74364903139
BCL2L1-AS1	0	1.05141700160149	0	0	0	0.835051985079857
ABALON	3.17789431601163	1.05141700160149	4.21050253133719	5.35721074847608	2.71767956994361	3.34020794031943
TPX2	1028.57846028243	1210.18096884331	4719.97333762899	4703.631037162	4596.50204596463	4728.06433952215
AL160175.1	0	0	0	0	0	0
MYLK2	1.05929810533721	2.10283400320297	11.5788819611773	8.57153719756173	3.62357275992481	3.34020794031943
FOXS1	2.11859621067442	2.10283400320297	0	0	0.905893189981203	0.835051985079857
DUSP15	4.23719242134884	1.05141700160149	0	0	1.81178637996241	0
TTLL9	4.23719242134884	6.30850200960892	2.1052512656686	0	1.81178637996241	2.50515595523957
RNU1-94P	1.05929810533721	0	0	0	0	0
PDRG1	215.037515383453	223.951821341117	296.840428459272	309.646781261917	339.709946242951	277.237259046513
XKR7	0	0	0	0	0	0
AL031658.2	0	0	0	0	0	0
AL031658.1	0	0	0	0	0	0
RNA5SP481	0	0	0	0	0	0
CCM2L	18.0080677907326	13.6684210208193	9.47363069550868	6.4286528981713	10.8707182797744	11.690727791118
RNA5SP482	0	0	0	0	0	0
HCK	3.17789431601163	5.25708500800743	1.0526256328343	0	3.62357275992481	2.50515595523957
TM9SF4	1338.95280514623	1321.63117101307	1215.78260592361	1237.51568289797	1225.67348604457	1253.41302960487
AL049539.1	1.05929810533721	2.10283400320297	1.0526256328343	1.07144214969522	0	0.835051985079857
RSL24D1P6	0	0	0	0	0.905893189981203	0
TSPY26P	6.35578863202325	5.25708500800743	4.21050253133719	6.4286528981713	2.71767956994361	7.51546786571871
PLAGL2	434.312223188256	461.572063703052	446.313268321742	468.220219416809	433.016944811015	429.216720331047
POFUT1	701.255345733232	758.071658154671	1054.73088409997	1009.29850501289	1002.82376130919	1040.4747734095
MIR1825	44.4905204241628	47.3137650720669	56.8417841730521	56.7864339338464	59.7889505387594	75.989730642267
AL121897.1	0	0	0	0	0	0
KIF3B	1602.7180333752	1618.13076546469	1375.78170211443	1327.51682347237	1296.3331548631	1256.75323754518
AL121583.1	2.11859621067442	0	1.0526256328343	1.07144214969522	1.81178637996241	0.835051985079857
ASXL1	1074.12827881193	1057.72550361109	1234.72986731463	1252.51587299371	1236.54420432434	1230.03157402263
NOL4L	128.175070745802	114.604453174562	115.788819611773	112.501425717998	87.8716394281767	90.1856143886246
AL034550.1	0	1.05141700160149	0	0	0	0
AL034550.3	1.05929810533721	2.10283400320297	0	0	0.905893189981203	1.67010397015971
AL034550.2	0	0	0	0	0	0.835051985079857
AL133343.2	0	0	0	0	0	0
NOL4L-DT	0	0	0	0	0	0
AL133343.1	0	0	0	0	0	0
C20orf203	1.05929810533721	2.10283400320297	0	0	0	0
FO393400.1	116.522791587093	103.038866156946	87.3679275252467	66.4294132811034	90.5893189981203	97.7010822543433
BAK1P1	0	4.20566800640594	1.0526256328343	1.07144214969522	3.62357275992481	0.835051985079857
COMMD7	194.910851382046	185.049392281862	148.420214229636	150.00190095733	166.684346956541	167.845449001051
DNMT3B	259.528035807616	284.934007434003	592.62823128571	513.220789704008	577.053962018026	478.484787450758
MAPRE1	1471.36506831338	1534.01740533657	2411.56532482338	2312.17215904228	2166.89651043504	2139.40318577459
AL035071.2	0	0	0	0	0	0
AL035071.1	60.3799920042209	55.7251010848788	54.7365329073835	72.8580661792747	41.6710867391354	55.9484830003504
EFCAB8	2.11859621067442	0	1.0526256328343	1.07144214969522	2.71767956994361	1.67010397015971
SUN5	0	0	0	0	0	0
BPIFB2	0	0	0	0	0	0
BPIFB6	0	0	0	0	0	0
PUDPP3	0	0	0	0	0	0
BPIFB3	0	0	0	0	0	0
BPIFB4	0	0	0	0	0	0.835051985079857
BPIFA2	1.05929810533721	1.05141700160149	0	0	0	0
SOCS2P1	0	0	0	0	0	0
BPIFA4P	0	0	0	0	0	0
AL121901.1	0	0	0	0	0	0
BPIFA3	0	0	0	0	0	0
BPIFA1	0	0	0	0	0	0
RPL12P3	0	0	0	0	0	0
BPIFB1	3.17789431601163	2.10283400320297	0	1.07144214969522	0	0
BPIFB5P	0	0	0	0	0	0
BPIFB9P	0	0	0	0	0	0
CDK5RAP1	298.722065705093	298.602428454822	503.155052494794	443.577049973819	470.158565600245	468.4641636298
SNTA1	203.385236224744	233.41457435553	206.314624035522	214.288429939043	245.497054484906	270.556843165874
CBFA2T2	306.137152442453	303.859513462829	212.630377832528	212.145545639653	288.074034414023	261.371271329995
AL121906.2	8.47438484269767	7.3599190112104	2.1052512656686	3.21432644908565	1.81178637996241	5.01031191047914
NECAB3	278.595401703686	253.391497385958	181.051608847499	175.716512550015	259.085452334624	185.381540687728
C20orf144	1.05929810533721	2.10283400320297	0	2.14288429939043	0	0
ACTL10	0	0	0	0	0.905893189981203	1.67010397015971
AL121906.1	0	0	0	0	0	0
E2F1	60.3799920042209	48.3651820736684	473.681534775434	448.934260722296	505.488400009511	420.866200480248
PXMP4	174.784187380639	172.432388262644	139.999209166962	130.715942262816	152.190055916842	189.556800613128
AL050349.1	0	0	0	0	0	0
ZNF341	74.1508673736046	95.6789471457352	77.894296829738	55.7149917841512	63.4125232986842	70.9794187317878
RPL31P2	0	0	0	0	0	0
ZNF341-AS1	0	0	0	2.14288429939043	0	0
CHMP4B	1117.55950113076	1203.8724668337	1192.62484200126	1273.94471598761	991.953043029418	896.845831975766
TPM3P2	0	0	0	0	0	0
PIGPP3	0	0	0	0	0	0
RALY-AS1	68.8543768469186	93.5761131425323	24.2103895551889	43.9291281375039	39.8593003591729	35.9072353584339
RALY	1077.30617312794	1073.49675863512	1453.67599894417	1546.0910220102	1579.87772332722	1433.78425838211
AL031668.1	0	0	0	0	0	0
MIR4755	0	0	0	0	0	0.835051985079857
EIF2S2	1492.55103042013	1586.58825541664	3934.7146155346	4097.19478043451	3462.32377210816	3057.12531737736
RPS2P1	0	0	0	0	0	0.835051985079857
AL031668.2	2.11859621067442	2.10283400320297	0	0	0.905893189981203	1.67010397015971
ASIP	0	0	0	0	0	0
XPOTP1	12.7115772640465	1.05141700160149	27.3682664536917	12.8573057963426	18.1178637996241	16.7010397015971
AL035458.2	843.201291848418	843.236435284392	1135.78305782821	1173.22915391626	1309.92155271282	1285.1450050379
AL035458.1	1.05929810533721	4.20566800640594	2.1052512656686	3.21432644908565	1.81178637996241	4.17525992539928
AHCY	3806.05809247659	4002.74452509686	5442.07452175332	5475.06938494255	5861.12893917839	6071.66298351564
AL356299.3	0	2.10283400320297	3.15787689850289	0	6.34125232986842	3.34020794031943
AL356299.2	0	0	0	0	0	0
ITCH	2065.63130540756	2198.51295034871	3338.92850735039	3307.54191610913	3160.66133984442	3020.38303003384
AL356299.1	0	0	0	0	0	0
CDC42P1	0	0	0	0	0	0
ITCH-AS1	0	0	0	0	0	0
ITCH-IT1	0	1.05141700160149	0	0	0	0.835051985079857
MIR644A	1.05929810533721	0	0	0	0.905893189981203	0
FDX1P1	0	0	0	0	0	0.835051985079857
AL109923.1	1.05929810533721	3.15425100480446	1.0526256328343	1.07144214969522	0	0
DYNLRB1	655.705527203732	719.169229095416	871.574023986799	834.653434612573	880.52818066173	747.371526646472
AL136173.1	0	0	0	0	0	0
MAP1LC3A	1.05929810533721	2.10283400320297	0	0	0	0
PIGU	188.555062750023	213.437651325102	350.524335733821	298.932359764965	322.497975633308	350.72183373354
AL118520.1	0	0	0	0	0	0
NCOA6	933.241630802081	902.115787374075	913.679049300171	858.225161905868	929.446412920715	969.495354677714
TP53INP2	309.315046758465	278.625505424394	231.577639223546	274.289190321975	220.132045165432	223.793932001402
AL109824.1	0	0	0	0	0	0
HMGB3P1	0	0	0	0	0	0
GGT7	194.910851382046	186.100809283463	68.4206661342294	83.5724876762268	152.190055916842	129.433057687378
ACSS2	330.501008865209	328.042104499664	709.469676530317	725.366335343661	669.455067396109	744.031318706153
GSS	829.430416479035	801.179755220332	1088.41490435066	1035.01311660558	1116.96630324682	1027.9489936333
MYH7B	3.17789431601163	3.15425100480446	4.21050253133719	3.21432644908565	7.24714551984963	7.51546786571871
MIR499A	0	0	1.0526256328343	0	0	0
MIR499B	0	0	0	0	0.905893189981203	1.67010397015971
TRPC4AP	1102.72932765603	1088.21659665754	962.099828410548	999.655525665637	936.693558440564	942.773691155159
RNU6-407P	1.05929810533721	0	1.0526256328343	0	0	0
EDEM2	353.805567182628	381.664371581339	233.682890489214	262.503326675328	275.391529754286	265.546531255395
AL135844.1	0	0	0	1.07144214969522	1.81178637996241	0
PROCR	726.678500261325	681.318217037763	851.574136962947	846.439298259221	846.104239442444	975.340718573273
AL356652.1	0	0	0	1.07144214969522	0	0.835051985079857
RNA5SP483	0	0	0	0	0	0
MMP24OS	728.797096472	770.688662173889	501.049801229126	517.506558302789	621.442728327105	599.567325287337
MT1P3	4.23719242134884	5.25708500800743	5.26312816417149	6.4286528981713	9.96482508979324	7.51546786571871
MMP24	10.5929810533721	17.8740890272253	1.0526256328343	1.07144214969522	0	0.835051985079857
AL121753.2	25.423154528093	24.1825910368342	9.47363069550868	8.57153719756173	15.4001842296805	15.0309357314374
AL121753.1	459.735377716349	514.142913783127	759.995706906363	805.724496570802	697.537756285527	673.886951959445
EIF6	1013.74828680771	1057.72550361109	1655.78012044835	1667.16398492576	1520.08877278846	1447.14509014339
FAM83C-AS1	1.05929810533721	0	0	1.07144214969522	1.81178637996241	1.67010397015971
FAM83C	0	1.05141700160149	1.0526256328343	0	0.905893189981203	0
UQCC1	414.185559186849	439.492306669421	448.418519587411	456.434355770162	470.158565600245	437.567240181845
GDF5-AS1	0	0	0	0	0	0
GDF5	1.05929810533721	5.25708500800743	1.0526256328343	2.14288429939043	4.52946594990602	0.835051985079857
MIR1289-1	0	0	0	1.07144214969522	0	0.835051985079857
CEP250	431.134328872244	405.846962618174	623.154374637904	691.080186553414	654.054883166429	729.000382974715
CEP250-AS1	0	0	0	0	0	0
FO393401.1	0	0	0	0	0	0
C20orf173	0	0	0	0	0	0
ERGIC3	2408.84389153681	2539.17205886759	1466.30750653818	1467.87574508245	1785.51547745295	1708.51636147339
RPL36P4	0	0	0	0	0	0
FER1L4	240.460669911546	228.157489347522	141.051834799796	137.144595160988	163.966667386598	165.340293045812
RPL37P1	0	0	0	0	0	0
SPAG4	23.3045583174186	17.8740890272253	38.947148414869	23.5717272932948	42.5769799291166	33.4020794031943
CPNE1	2762.64945871944	2825.15748330319	2206.30332642069	2061.4546960136	2410.58177853998	2277.18676331277
