gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ADCK1	26.0893723236516	0.0726043549731676	0.38905729536528	0.186616099577314	0.851961642865187	0.925516795735
UFC1	287.071821351257	-0.0266699228668374	0.143065366966536	-0.186417743387718	0.852117179098583	0.925560564290234
SYT3	39.5751576807364	0.0660937432232051	0.354570836101599	0.186404905575106	0.852127245758677	0.925560564290234
SLC35D1	95.6124438834736	0.0407636768541466	0.218877828618582	0.186239406299948	0.852257022745124	0.92563346371524
NMT1	930.088404961143	-0.0160826445759035	0.0864010407044783	-0.186139477543005	0.852335384257585	0.925650514354731
GPM6A	14.1303742380002	-0.103572628263224	0.557011255413298	-0.185943510578389	0.852489060647031	0.925656803837616
CCDC69	33.0830805261735	-0.0661498267650686	0.35573881241007	-0.185950547023291	0.852483542602445	0.925656803837616
DAPK1	59.3631236239675	-0.0522624938575793	0.281143832624673	-0.185892371778789	0.852529164379282	0.925656803837616
AC016739.1	146.617771256989	0.0365779735384026	0.197616006073976	0.185096208880519	0.853153575105514	0.926130556397608
SRP14	859.30120918677	0.0176189665533769	0.0951107476430681	0.185246851591341	0.853035422710051	0.926130556397608
BCLAF1P2	10.7570381442954	-0.113999864558769	0.615817750887962	-0.185119484448751	0.853135319349531	0.926130556397608
INAVA	115.524743068951	-0.0384158801270112	0.207804813771691	-0.18486520802746	0.853334760560043	0.926197661416248
AC008073.3	10.3004013104193	0.120101769779268	0.649699132357847	0.184857519115659	0.853340791488975	0.926197661416248
RBM26-AS1	9.45868818986127	0.116844490005968	0.633200675816329	0.184529951512339	0.853597732675173	0.926408471609556
SNORA10	15.7544659978432	0.0998333302054767	0.5412674346396	0.184443629556155	0.85366544545556	0.926413896581658
TOB1-AS1	7.09854035789414	-0.149142270196185	0.809332756111506	-0.1842780600068	0.853795324751977	0.926486780080526
NKX3-1	31.1058936394587	-0.0730260430619179	0.397755872295842	-0.183595134976669	0.85433107997357	0.926997525963863
ABTB2	87.6427708809928	0.0449257565262397	0.244909584517151	0.183438131320228	0.854454258971294	0.926997525963863
CYP4F12	10.4920151129492	0.120737600105041	0.657958172917786	0.18350345823598	0.854403005568163	0.926997525963863
ZFP90	130.27782260593	-0.0360092507398379	0.196583317681873	-0.183175516439859	0.854660304379882	0.927152971748521
ACO1	525.852587907265	0.0208323955738619	0.11395415452831	0.182813831229703	0.854944095752592	0.927283486291403
TBC1D13	89.5690230789452	0.0386414497910718	0.21149966640788	0.18270217843536	0.85503170638879	0.927283486291403
SCPEP1	152.514509809246	0.0321964470889892	0.176146642143491	0.182782065540378	0.854969021164898	0.927283486291403
CASK	314.876179503185	-0.0236479266149106	0.129294536332236	-0.182899659071012	0.854876750406705	0.927283486291403
CYP2R1	63.077368318651	-0.048454966021493	0.265451293591019	-0.182538067025387	0.855160482988507	0.927355062010441
MIR6848	28.8954092619532	-0.0770653967235954	0.42282693059141	-0.182262271269722	0.855376905876729	0.927521665830657
FAM200B	90.2708166936142	0.0418129637862879	0.229863180294853	0.181903703466789	0.855658298043233	0.927758688982284
RPL39P5	115.157039008362	-0.037926860707965	0.208712860256221	-0.181717890605327	0.855804125060943	0.927780605856469
ZNHIT1	214.502281782415	0.029639019605178	0.163060983982493	0.181766470931882	0.855765998461651	0.927780605856469
RRP15	153.511000564057	-0.0311626118223871	0.171567490860508	-0.181634712182879	0.855869405567896	0.927783287521021
KCNAB2	111.345579333219	0.0348577509769484	0.192210303608444	0.181352145657904	0.856091178209745	0.927856151047554
PEX3	46.1212680853439	0.0590256237832799	0.325285350519379	0.181457983549011	0.856008109894666	0.927856151047554
GOLGA7B	25.147978114269	-0.0796970603441575	0.439564878476432	-0.181308981328067	0.856125056781625	0.927856151047554
PGBD1	24.7512170519339	-0.0786368738119168	0.434258080291422	-0.181083271401986	0.856302215011822	0.927980068971802
WASH2P	29.9514267394733	-0.0732712940285548	0.40484657884144	-0.180985335823356	0.856379086253717	0.927995295051343
AC006230.1	29.6462346185406	-0.0657567277940888	0.363565989227852	-0.180866004363456	0.856472753315238	0.928028717961762
TRIM13	211.238348227598	0.0310358205169583	0.171869861473971	0.180577445346103	0.856699260825967	0.92813798906646
AC104581.4	109.906164125129	-0.0371489036096379	0.20565829465538	-0.180634112871003	0.856654778109618	0.92813798906646
TMEM171	17.5671551528253	-0.0866356023514219	0.480211914934401	-0.180411188596303	0.856829771214084	0.928211306862309
SOCS5	229.069172888719	-0.0271534340937362	0.151027157314828	-0.179791731344931	0.857316075269927	0.928601925787312
AL133352.1	596.755609555634	-0.0197404891367428	0.109749617909882	-0.179868408771611	0.857255876821492	0.928601925787312
PGM1	474.678395213468	-0.021113651456941	0.117557028871347	-0.179603479771912	0.857463872645812	0.928625830404981
GPC1	871.114406922995	0.0168140304603186	0.0936111402008656	0.179615699843416	0.857454278446763	0.928625830404981
C1orf109	242.362011767706	-0.0261584116798181	0.146016215226635	-0.179147306613975	0.857822037491371	0.928711431893686
SNORD38A	8.48422039759418	0.121615594481994	0.679233302907377	0.179048338709885	0.857899746114296	0.928711431893686
GMPR	74.3519592109479	-0.0443518005157075	0.247744453583195	-0.179022375170202	0.857920132657815	0.928711431893686
CEP131	147.142219566614	-0.0350092700889237	0.195211515303224	-0.179340189202176	0.857670591943891	0.928711431893686
DHPS	398.57796924736	-0.020819199688082	0.11606838241014	-0.179370120060045	0.85764709161314	0.928711431893686
ZNF321P	9.33684953906376	-0.12176288991836	0.679324319696922	-0.179241175956551	0.857748333481796	0.928711431893686
SRGAP2C	60.2078391255895	-0.0531804945501958	0.297334219479744	-0.17885763247583	0.858049490652387	0.928747559667365
LIPH	132.307830331587	0.0345731740202644	0.193508087724776	0.178665266277848	0.858200543786219	0.928747559667365
AL513550.1	8.84917548701069	-0.120430483882308	0.673772296374589	-0.178740628741069	0.858141365742428	0.928747559667365
Z84488.2	101.358072890407	-0.0411227172488866	0.230173569352877	-0.178659597470297	0.858204995224718	0.928747559667365
PEX14	148.507242327799	-0.0317719199949743	0.178083402958717	-0.178410337331321	0.858400731528303	0.928823293739825
AC007405.4	11.3334353241769	-0.101924535908341	0.571116751806876	-0.17846532357154	0.858357551780104	0.928823293739825
UBAP2L	1066.13793169322	-0.0147288534474604	0.0827331570699309	-0.17802842257078	0.85870065429931	0.928978689579195
PPP6R3	681.051287655278	-0.0192993971484364	0.108431361794466	-0.177987224628044	0.858733008814237	0.928978689579195
FAM32A	413.822691139968	-0.0241445213000067	0.135588738020175	-0.178071731122788	0.858666642488067	0.928978689579195
MIR4260	70.6703602910256	0.0493762063281327	0.277578290513164	0.177882089542558	0.858815576990213	0.928999978273244
PRKG2	23.5171650193382	-0.0757407789775068	0.426777420006803	-0.177471383036852	0.859138141449688	0.929280854176964
SYNJ2BP	160.891308610596	0.0328346098962171	0.185170305351494	0.177321141388679	0.859256145496063	0.92934044378883
MAGEE1	15.9155438125255	-0.0899406997310216	0.507802188654159	-0.177117589763435	0.859416025723011	0.929445313125435
AL138759.1	13.5012790565929	-0.10044871218914	0.567995282156358	-0.176847793185523	0.859627947126521	0.929606444725693
GORASP1	176.438043128158	0.0304528070963017	0.17264790257867	0.176386777026876	0.859990092204614	0.929657785733375
MAF1	604.894771495375	-0.0198505190483605	0.112412359458175	-0.176586623962343	0.859833101496613	0.929657785733375
LINC02762	8.56807319943135	0.120136578325941	0.680765488614176	0.176472780032521	0.859922531456941	0.929657785733375
MAPK4	6.7534026482002	-0.157538276022116	0.89306649916365	-0.17640150668472	0.859978521063049	0.929657785733375
QTRT1	96.2319451632106	0.0377712077735241	0.213869006300983	0.176609076868145	0.859815463856042	0.929657785733375
HES2	61.5012002016718	0.0472712392360137	0.268344246232202	0.176158944712789	0.86016907370995	0.929726805157441
CDK6	466.080185866356	-0.0220919843439784	0.125419117392106	-0.176145270380997	0.860179816279904	0.929726805157441
FASTKD3	46.3710722444842	0.0584715167994607	0.332363472818548	0.17592642267095	0.860351746798887	0.929844600798446
PCBP2-OT1	400.99093860632	-0.0225370540163619	0.128232301108113	-0.175751770978209	0.860488960917526	0.929852683258418
NPW	231.723458545014	-0.0271141298238803	0.1542549686345	-0.175774758271326	0.860470900839384	0.929852683258418
KLHL13	20.2498804236448	0.0794775767514858	0.452408592763662	0.175676541123976	0.860548066126851	0.929852683258418
ANKRD6	61.0778309918597	-0.0490783994690287	0.279569967654278	-0.175549612430903	0.86064779090042	0.929892420068828
DUSP19	8.00957870907834	-0.125783473560152	0.717048517819293	-0.175418357941368	0.86075091668359	0.929910497877611
RPL14	4917.6434570951	-0.0137355857155667	0.0783601226885627	-0.175287955713877	0.860853375201485	0.929910497877611
ATP5PD	708.903584894995	-0.0167175696825133	0.0953432834097263	-0.175340821971398	0.860811837297431	0.929910497877611
CSKMT	22.8722517413442	0.0737007106938208	0.421178578216352	0.174986845261541	0.86108997006409	0.930030053212454
AC007326.4	21.3391736721929	0.0775172164241285	0.442869104502075	0.175034148095028	0.861052801457037	0.930030053212454
ZNF354B	42.2919709362896	0.0568735051882583	0.32525774142156	0.174856730356944	0.861192210552972	0.930072476552749
AC005697.1	7.66315764212544	-0.141883569739474	0.812191875761517	-0.174692180473294	0.861321512372709	0.930144117316299
ARL17A	14.7721192434106	-0.0906166750174738	0.519324492121321	-0.174489507797573	0.861480775847838	0.930248100937446
SP3	604.373793610448	0.0195046860789529	0.112214015281119	0.173816844804009	0.862009405669234	0.930624821235016
PNKD	166.771757248928	-0.0283901148483963	0.163369263918865	-0.173778801271308	0.862039305024199	0.930624821235016
PIK3R1	72.4985281493173	-0.0431448184297601	0.24867560313376	-0.173498396650326	0.86225968805854	0.930624821235016
AC018647.2	9.31758347082142	-0.117086817926409	0.673211975453859	-0.173922660611425	0.861926243444242	0.930624821235016
AC016831.1	13.8186860985947	-0.0994809574231443	0.573412065691358	-0.173489473583366	0.862266701288024	0.930624821235016
EIF2B2	219.214558560026	0.0272805152160137	0.157250484098549	0.173484459347781	0.862270642312731	0.930624821235016
TMEM170A	285.72219833838	-0.0239424779490366	0.137890290311531	-0.173634255863442	0.862152908643628	0.930624821235016
DALRD3	170.006928314082	0.029503090453417	0.170431354206499	0.173108349638942	0.862566261973836	0.930692355460224
ASB6	151.559059715571	-0.0311983397501993	0.180462973290051	-0.172879451011014	0.862746184155478	0.930692355460224
AGPAT2	243.546659873191	-0.0276470956947793	0.159954264187322	-0.172843755277457	0.862774242869774	0.930692355460224
SRSF9	816.852526908293	-0.0172677192461346	0.0997002974683603	-0.17319626605542	0.862497158545991	0.930692355460224
CCDC113	103.490717981175	-0.0354508329021683	0.204820096807237	-0.173082785599561	0.862586355833154	0.930692355460224
AC010642.2	32.4126476767404	-0.0626698951560246	0.362180612591916	-0.173034925054471	0.862623975442335	0.930692355460224
NHS	96.0112690224198	0.0380898127462604	0.220193804343633	0.172983126658812	0.862664690653555	0.930692355460224
CCDC22	54.1662231425785	-0.0490029013504828	0.283700201394843	-0.172727763708149	0.86286541950737	0.930722743845409
XPOTP1	10.8538808097061	-0.109421687921629	0.63600724351477	-0.172044719674782	0.863402371906491	0.931233925073211
SFXN3	232.206381283969	-0.0257935302593144	0.150017248782534	-0.171937097024788	0.86348698164209	0.931257187180912
MAK16	349.60622418822	-0.0214328296906233	0.124743998057637	-0.171814516324228	0.86358335286056	0.931293129541261
CYRIA	8.5633729644538	0.121826905871827	0.71046582933541	0.171474687228501	0.863850532313128	0.931508102642123
P2RY1	19.1787608419221	0.0851251786984552	0.49664469383078	0.171400560110403	0.863908814391896	0.931508102642123
ZFP62	60.5336649074053	-0.0485432927563908	0.283537211931043	-0.171206073537172	0.864061732014354	0.931554335274144
INPP5E	86.6471564305603	-0.0394756062058179	0.230601184963272	-0.171185617333689	0.864077816269044	0.931554335274144
RPS3	11395.0584568612	0.0145949843729671	0.0853757059873287	0.170950087079025	0.864263012489704	0.931641952433624
FCSK	77.7650528900848	-0.0436574715746591	0.255423598579917	-0.170921840493135	0.864285223135011	0.931641952433624
PRKG1-AS1	13.4440603025294	0.0941512837014734	0.551702186339338	0.170655991643222	0.864494268676782	0.931799294921081
SLC6A20	8.85466099284127	-0.118462467025251	0.69583422654547	-0.17024524305648	0.864817272206243	0.931943445070807
DNMBP	644.796194249754	0.0198903531684813	0.116758633362743	0.170354453419187	0.864731389405642	0.931943445070807
TAF6L	37.8260641838013	0.0598885667443622	0.351619774723748	0.170321952999981	0.864756947500316	0.931943445070807
PEX11A	32.4799747264516	-0.062593025525525	0.368263611422272	-0.169967989190635	0.865035311236249	0.932110410502726
EVA1B	79.5790788427006	-0.0396493133121952	0.234158628314923	-0.169326723501601	0.865539657155555	0.932417533372164
FAU	1819.98630541419	-0.0209890886576925	0.123889302585875	-0.169418087111627	0.865467797685958	0.932417533372164
MEF2A	306.45647357447	-0.0233037313855842	0.137582177095217	-0.169380452305652	0.865497398146025	0.932417533372164
GNPTG	88.2926677152303	0.0386678844644005	0.228419433141613	0.169284565382962	0.865572815809131	0.932417533372164
CYSRT1	8.19019285219823	0.121472519831794	0.719182052059866	0.168903714273562	0.865872377608238	0.932508543427726
UBE2Z	982.979531581132	-0.0151865672730635	0.0899205798628125	-0.1688886714947	0.865884210034507	0.932508543427726
ANKRD24	36.273365961647	0.0556025459853385	0.329224625175983	0.168889389594162	0.865883645187461	0.932508543427726
KCNB1	11.4874081091223	0.10591672804456	0.627260196910981	0.16885612791336	0.865909808434749	0.932508543427726
AP003486.1	10.3963535181051	-0.105882271737624	0.628426893992986	-0.168487810992389	0.866199532013317	0.932684560602137
TICAM1	202.967707806888	-0.0250516114338953	0.148683946848576	-0.168489012868407	0.86619858657047	0.932684560602137
GNAI1	1059.1098313036	-0.0159641157721071	0.0948255868189047	-0.168352406851907	0.866306047449966	0.932731263333156
LSG1	378.583724919817	0.0204928843935509	0.121946439550349	0.168048238793309	0.866545329586263	0.932920895608795
MAP7	429.693166480716	-0.0190475600544896	0.113441597023712	-0.16790631086151	0.866656985268504	0.932973107884153
RPL31	7171.19077481336	-0.0365467045829562	0.217889375167696	-0.167730549297452	0.86679526179014	0.933053968313339
SLC37A2	17.0143074737403	0.0824305668423375	0.495385904375642	0.166396674015641	0.867844791219654	0.9341156554865
NAT1	17.8185145933242	0.079035533495819	0.47533173672213	0.166274471889559	0.867940954860294	0.934151095460565
FOXD2-AS1	15.8686862273978	0.0809301459011682	0.488969022687167	0.165511805750823	0.868541158338847	0.934420607614767
C6orf47	59.7817737120283	0.04797345023072	0.289875963883617	0.165496475071596	0.868553224064422	0.934420607614767
AC005993.1	7.73037561330515	-0.12056074600599	0.728179372940748	-0.165564626637399	0.868499586878258	0.934420607614767
SENP8	19.4038462049707	-0.0744640050323945	0.450004223412453	-0.165474013705299	0.868570901919738	0.934420607614767
PDK2	119.454419080595	-0.032815220127495	0.198243655885643	-0.165529736530002	0.868527046291873	0.934420607614767
EPN1	446.330622478201	0.0215608527166923	0.130009744886612	0.165840281707319	0.868282644814613	0.934420607614767
AL109627.1	25.0245770241169	0.0634884036558156	0.384554516588482	0.165095977077694	0.868868439389568	0.934580556322997
AL353807.5	8.0558283173011	-0.130347580539809	0.790641837098695	-0.164862994118965	0.869051820185364	0.934580556322997
CLHC1	21.4937584260884	-0.077765722308098	0.472055417470501	-0.164738544310759	0.869149777467555	0.934580556322997
GFOD1	37.0482873994861	-0.0611416454140775	0.371013524400156	-0.164796271275904	0.869104339006975	0.934580556322997
KIF13A	187.846286026487	0.0289956587277651	0.175867365867017	0.164872309224728	0.869044488134009	0.934580556322997
SNORD36A	46.9570445099581	-0.0505222716752026	0.30671151716878	-0.164722447143714	0.869162448061557	0.934580556322997
CLP1	93.3542238245406	0.0354714091942045	0.214844587137932	0.165102643109326	0.868863192662422	0.934580556322997
ANP32C	9.74316801576613	0.115206866657761	0.700046114842361	0.164570396456959	0.8692821336676	0.934641216867151
SLC66A3	165.27986100534	-0.0297097528791198	0.180714434740706	-0.164401659013837	0.869414957639945	0.934647969889911
ZNF324	15.7070512575995	0.0840955589959249	0.511499102887976	0.16440998336285	0.869408404929015	0.934647969889911
AGBL3	7.37855043347773	-0.123353370258079	0.753815336414179	-0.163638711365118	0.870015568195063	0.935089491660177
EIF3J-DT	24.5629375608604	-0.0695692566950232	0.425132989370244	-0.163641162729049	0.870013638302742	0.935089491660177
MYO5C	131.02668815229	-0.0341577511279352	0.208639570188307	-0.163716552411923	0.8699542864287	0.935089491660177
RNF144A	149.780028822621	-0.0307549076179447	0.188249234631211	-0.163373347457136	0.870224486576301	0.935206769157003
RAPGEF2	271.140913312375	-0.0231358218795783	0.141642726442468	-0.163339286532129	0.87025130306202	0.935206769157003
SERINC2	220.96185892692	0.0263310479499511	0.161437830161824	0.163103331626528	0.870437076667225	0.935270329977324
SH2D3C	8.42685835137437	-0.111883946148516	0.68563454974073	-0.163183063325535	0.870374300968761	0.935270329977324
CHCHD7	77.5619286653291	-0.0407397100597174	0.25002216402545	-0.162944394224067	0.870562216363799	0.935336756136886
RBKS	9.08025018217626	-0.108255814512674	0.665721286994597	-0.162614320178036	0.870822111205596	0.935423931147978
CCDC110	14.4996414432169	-0.0859339018057864	0.528707155618591	-0.162535915946216	0.870883847451716	0.935423931147978
AL356056.2	9.15480594225252	-0.124759297759852	0.76696886566946	-0.162665400571318	0.870781890436129	0.935423931147978
RELT	82.9384195398439	0.0396900981990442	0.244217217586064	0.162519656031447	0.870896650763481	0.935423931147978
TERT	18.2870098855971	-0.0769778348507398	0.475615467502475	-0.161848888672527	0.87142485294441	0.935855174677923
C1DP1	10.1835929434539	0.105457782448135	0.651572203621299	0.161851260477386	0.871422985142793	0.935855174677923
AC046176.1	13.3768522817073	0.0901611797802437	0.558644665895375	0.161392715771727	0.871784103439517	0.935968804128827
AL513165.1	18.884693928041	-0.0740971172291009	0.458753364225996	-0.16151841710004	0.871685107050032	0.935968804128827
ARHGAP42	146.804711498619	-0.0313650455207952	0.194276970600971	-0.16144500001092	0.871742926614636	0.935968804128827
PSMD10	330.954897790674	0.0211021694262639	0.130635805764014	0.161534345831523	0.871672562481929	0.935968804128827
SLC25A51	69.5788061617092	-0.0395332710879317	0.245150145833467	-0.16126146265802	0.871887474294586	0.936011756561019
NR2F2-AS1	7.91538198837276	-0.110807215242489	0.687804565983102	-0.161102761922071	0.872012464962091	0.936077910938159
SHOC2	304.416929952946	0.0207785686179653	0.129057180360687	0.161002809451544	0.87209118788837	0.936094392347552
AC099811.2	513.344130782828	-0.0176801502224347	0.110040226012958	-0.160669882851319	0.872353411212713	0.936307824633742
C3orf33	64.445386023273	0.0457685299753774	0.28502787398616	0.160575628394856	0.872427651497227	0.936319476018383
SASS6	106.682500613409	0.0328728444585384	0.205303767832083	0.160118076768201	0.872788061689501	0.936555902216428
EIF4E	530.069919216391	-0.0184823701710357	0.115533580647888	-0.159974009871333	0.87290154763849	0.936555902216428
LSM14A	1234.40102404152	0.013422503627795	0.0838847238296209	0.16001129901861	0.872872173573285	0.936555902216428
CADM4	223.669389333205	0.0238477304066294	0.148955085728144	0.160100142200942	0.872802189160027	0.936555902216428
HTR7P1	6.41305908586295	-0.124905749895597	0.781356529104001	-0.159857562128301	0.87299327903763	0.936586296604246
ITGAV	374.890220948015	0.0233452604857756	0.146115356260245	0.159772806112148	0.87306004643722	0.936589906025462
EIF2AK4	766.507312438573	-0.0165250520815596	0.103708379626026	-0.159341531910432	0.87339980099954	0.936776635854742
ANKRD13B	69.5847413532535	0.0394224786924846	0.247242618615323	0.159448556698151	0.873315485498686	0.936776635854742
BRD1	273.789696590877	0.0214280221241347	0.134504886223908	0.159310362067173	0.873424357272365	0.936776635854742
M1AP	148.003697808449	-0.0287324747054863	0.181038249366989	-0.158709415308374	0.873897819862908	0.937041171933971
B4GALT4	164.957787251312	-0.0276956919349014	0.174650628322841	-0.158577682776532	0.874001612844302	0.937041171933971
TPRG1	11.1631874062657	-0.100034222380702	0.631074065219496	-0.158514234531107	0.874051604933535	0.937041171933971
LINC02604	9.295856056458	0.107929599003886	0.680743225624039	0.158546710332588	0.874026016563976	0.937041171933971
UBE2MP1	16.2917656912961	-0.0900970556643604	0.568202244306526	-0.158565117556551	0.874011513182135	0.937041171933971
S1PR5	18.3315567372613	-0.0733481884785906	0.461839665631771	-0.158817429374011	0.873812716445633	0.937041171933971
JTB	458.315092528105	-0.0218365072556445	0.137968676135219	-0.158271485001735	0.874242876582669	0.937178212835935
CHRM4	7.76859333497285	0.112279280500816	0.71055205980959	0.158016965753226	0.874443429935948	0.937325183006591
GSTK1	282.618041049464	0.022299392399004	0.141372608795028	0.157734886475323	0.87466570916918	0.937495418360697
AC107027.3	23.6805129801598	-0.0720170243948976	0.457539336116659	-0.157400727566155	0.874929040089049	0.937709626365481
PRKAG2-AS1	9.4181874166154	0.109640808551781	0.697912929590538	0.157098119125128	0.875167519898184	0.937829133401231
INTS13	433.449922887721	-0.0181713816832057	0.11561180019926	-0.157175838901279	0.875106269375908	0.937829133401231
NAAA	88.6810607153985	0.0359195597764268	0.228808670698492	0.156985133766015	0.875256564363526	0.93785651884361
RNF11	581.225687486557	0.0182650922146414	0.116537152991715	0.156731924075234	0.875456126232509	0.937914708797994
MRPL53	78.4208565879769	-0.0379705052909155	0.243102702287698	-0.156191210272848	0.875882304892251	0.937914708797994
MDGA1	50.7196758883636	0.0427992068133792	0.273977814706114	0.156214133101574	0.87586423689417	0.937914708797994
REEP4	238.478428135828	-0.0246300290293205	0.157433722901294	-0.156446970670717	0.875680715709845	0.937914708797994
ARL14EP	207.044778636844	-0.0239823266767665	0.153073109873202	-0.156672368495238	0.875503064855759	0.937914708797994
AC135178.3	10484.8739491081	-0.0392072886007127	0.250571332001173	-0.156471565552157	0.875661330561071	0.937914708797994
LRRC37A3	14.287430343859	-0.0819598255742511	0.523948516568822	-0.156427249972919	0.875696259187332	0.937914708797994
ZSWIM1	60.6121017188948	0.0414413067129276	0.264633587466449	0.156598816913902	0.875561035006731	0.937914708797994
FUNDC1	126.144187887462	0.0350792570714413	0.224370172179942	0.156345456843115	0.875760727482404	0.937914708797994
FAM13A	112.1210445673	0.0323865539979877	0.207558397104248	0.156035864844925	0.876004751384019	0.937977833244761
RASSF8	94.9503381053385	0.0349942183050341	0.224682086091544	0.155749926101256	0.876230141996281	0.937997592024741
VPS9D1-AS1	22.659478472265	-0.0676385543322911	0.433979702254238	-0.15585649278285	0.876146139859673	0.937997592024741
AC010618.3	10.3201559645943	0.0980633236717598	0.629413529566997	0.155801105418281	0.876189799269402	0.937997592024741
ZNF567	72.8841338005924	-0.0428799175777365	0.275418164630106	-0.155690230654632	0.876277198073479	0.937997592024741
C6orf136	115.863795052946	0.0300923003963411	0.193684703326301	0.155367459998349	0.876531635785819	0.938066023605601
PSMA6	897.164680454912	0.0203461572573888	0.130905113670764	0.155426756731298	0.876484891653898	0.938066023605601
PLAGL2	160.050991545411	0.0301350510156048	0.193859660121005	0.155447765650651	0.876468330242827	0.938066023605601
SLC25A38	155.802509758224	-0.0263167543813555	0.169729152302734	-0.155051468909809	0.876780741576082	0.938264641738763
AL669831.3	6.79854395205727	-0.127659510519785	0.825884447802676	-0.154573089321917	0.877157886584588	0.938576321793013
RSL1D1	2343.96304107317	0.0120316369135072	0.0778993829690529	0.15445099120088	0.877254150799893	0.938576321793013
C2CD4C	20.2277605764604	0.0674066178542141	0.436457546763385	0.154440261954634	0.877262610005154	0.938576321793013
NCKAP1	1312.86174931466	-0.0120388063908392	0.0781482855740964	-0.154050806136043	0.877569676164334	0.938606189694246
ZNF852	14.3035892415234	0.0829987110449813	0.538695957691316	0.154073387520278	0.877551871384649	0.938606189694246
RAET1L	12.6567598177178	0.100777779772411	0.654074819700098	0.154076837598823	0.877549151101225	0.938606189694246
RPL26	11251.871215366	-0.0389772997534365	0.253224405594856	-0.15392394608203	0.877669702862567	0.938606189694246
MEIS3	116.248032811433	0.0316693061414773	0.205749948550178	0.153921332008274	0.877671764029692	0.938606189694246
USP18	35.4154515712776	-0.0608895641663575	0.395381651250974	-0.154001997750035	0.877608160401128	0.938606189694246
AF127577.4	7.398852467978	-0.122252993857533	0.798555358046443	-0.153092697488885	0.878325174554179	0.939236968185488
KATNBL1P6	13.6598210183135	-0.0895986720756295	0.586700285129088	-0.152716257937246	0.878622039180979	0.939486410624786
ALG6	55.3640996729025	0.0434427663488463	0.285402522009811	0.152215775960637	0.879016751534755	0.939717690200347
CASP8	137.336723484472	-0.0285376204345047	0.187799335413431	-0.15195804804996	0.879220024117181	0.939717690200347
AL731577.2	84.6149529341374	0.0368664106428114	0.242561496116036	0.151987892691655	0.87919648494178	0.939717690200347
GSKIP	118.46011291395	-0.0308320777233885	0.202682649694119	-0.152119965719409	0.879092317100356	0.939717690200347
ELMO3	251.977145335828	0.0205709246559648	0.13515135907056	0.152206568971498	0.879024013041962	0.939717690200347
USP16	419.308429943767	-0.01974573663466	0.129862123089037	-0.152051546401422	0.879146280110798	0.939717690200347
RGL1	6.28036159327464	0.121757027178597	0.804303482866867	0.151381946954407	0.879674429583997	0.93972741349543
FBLN2	9.95380109076107	-0.0953422131938218	0.629696801034638	-0.151409715020257	0.879652526335731	0.93972741349543
HAUS3	131.825086284057	0.0315816264562263	0.208333025595513	0.151592030912772	0.879508719174434	0.93972741349543
LINC01011	14.0613965027466	0.0845745526516331	0.558192325707092	0.151515075999116	0.879569419200092	0.93972741349543
MUC12	21.1446354670141	-0.0707007172657185	0.466473922377312	-0.151564136544661	0.879530721441538	0.93972741349543
TOR4A	227.113845600028	-0.0241070360293998	0.158850314237906	-0.151759448163856	0.879376667266521	0.93972741349543
AP001324.1	168.048135162906	-0.0292975360628927	0.192941260360083	-0.151846919669827	0.879307674639923	0.93972741349543
GABRG2	19.1547251512477	0.0684715126061958	0.453461096038601	0.150997545774836	0.87997765188929	0.939959337840619
ARHGAP12	581.873263115008	0.0167520965900455	0.110981174500303	0.150945389301136	0.880018795175721	0.939959337840619
AL137060.6	48.2889519678306	-0.0454516975947604	0.30130806453697	-0.150847929226878	0.880095676773364	0.939973489790769
RPUSD2	79.3478301823916	0.0370248768046161	0.245885414681469	0.150577767504347	0.880308800359718	0.940133140465136
TFEB	11.9108708370878	-0.0884469887399245	0.587851199277809	-0.150458124179357	0.880403186651248	0.940165970737529
NDUFA9	356.417940028854	-0.0187709972849516	0.125044363847645	-0.150114700953834	0.880674121727147	0.940387315754909
PUM2	1079.1069475163	0.0126508337056954	0.0844062683542785	0.149880263069989	0.880859083595709	0.940476772431297
PSENEN	126.807589359663	-0.0299690077955385	0.199997218667088	-0.149847122851366	0.880885230392596	0.940476772431297
DNAJC18	31.2501616126803	-0.0585427388146228	0.391050816397639	-0.149706218117427	0.880996402124193	0.94052748805222
PITRM1	353.24074579051	-0.0186515154645848	0.124706730447284	-0.149563021961106	0.881109384156461	0.940580128830701
AL137058.2	25.5746137287362	0.0622732034232625	0.417926168736037	0.149005274332544	0.88154947111382	0.940876176808632
SNHG29	8533.97627875951	-0.0138336691927957	0.092862500003685	-0.148969381529108	0.881577793339309	0.940876176808632
SNORD23	7.91677345691761	0.110640698951267	0.742686639069925	0.148973595498936	0.881574468180116	0.940876176808632
AC115223.1	101.741860158724	-0.0303095617435451	0.203975438329341	-0.148594173846593	0.881873870567291	0.941124173964747
BPHL	61.4243934761461	-0.0424352901963094	0.285888603979458	-0.148432954674047	0.882001094052538	0.941191949818976
RIC8B	90.3362161499291	0.0329298426216005	0.222319056805758	0.148119747783797	0.882248264870571	0.941387703602143
TMEM185A	44.1083278888191	-0.0477202215858253	0.323037642581014	-0.147723408345074	0.882561057128316	0.941653444268652
UNC5B	369.465980373125	0.0201277032798824	0.136361773002013	0.147605174359132	0.88265437128862	0.941684990082009
STOM	286.764157122439	0.0221037830853079	0.149987343533047	0.147370988542362	0.882839203263232	0.941746151834522
