gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
SNRNP40	352.938498264615	0.0287761872331942	0.11338634523185	0.776391050648063	0.877897167802602
AL117339.4	23.3585920627836	-0.0313836329321545	0.218947988162267	0.776371952679692	0.877897167802602
ZNF45	77.132684195602	-0.0357670114660897	0.179758323845814	0.776299050854568	0.877897167802602
PTCHD4	15.0652582666979	-0.0248472898750987	0.234003924759483	0.776458520321437	0.877906258108555
RGS14	43.0087719142101	-0.0332326917713248	0.202775396786848	0.776760844379365	0.877979278687886
EBLN3P	525.440374123977	0.0303977067736541	0.107368430006275	0.776729661021448	0.877979278687886
AC023509.1	2596.12579553918	0.0236340378500221	0.0744852667279808	0.776751542253431	0.877979278687886
NKRF	198.804122772555	0.0327904241381796	0.136641079571259	0.776676036814333	0.877979278687886
CIAO2B	286.192632956737	-0.0271092894861517	0.123299599335485	0.776883503157709	0.878050735167994
TMEM9B-AS1	32.595037816263	0.0328367013514454	0.214432561312877	0.777027508293877	0.878146304989454
LRRN2	17.1512207145549	-0.0269510219490166	0.231593573683444	0.777254792079063	0.878168504417858
CLHC1	21.4937584260884	-0.0298456651912771	0.225793105716522	0.777284944168934	0.878168504417858
PDHX	234.223648078945	0.0348425244195348	0.140817509345256	0.777241299101844	0.878168504417858
ENGASE	99.0699548581592	-0.0334418868386348	0.176337983518096	0.77717787244358	0.878168504417858
ZBTB8OS	130.753799072258	-0.0337043462444313	0.154628288846705	0.777548700892151	0.878399312448673
AC207130.1	6.40681268405513	0.01990590143144	0.242208072177098	0.777649303679382	0.878445783738765
RNH1	538.082502140176	-0.029340018506285	0.117200567559098	0.778112399713489	0.878700127556582
AL096870.2	131.211107889288	-0.0338057178299885	0.155826347115446	0.778017036743701	0.878700127556582
AP1M2	605.505408097071	0.0276408918221263	0.111205361610288	0.778106044984064	0.878700127556582
TNFRSF13C	7.69947685151563	-0.0213283866085	0.240104650917203	0.777948943857089	0.878700127556582
ARSB	31.0834183930235	-0.0317941474925381	0.215898655704605	0.778253230218505	0.878760341790973
AC067852.1	14.0771996990433	-0.0264361434299806	0.232461439463473	0.77834418575637	0.878760341790973
ROMO1	201.06481989087	-0.0336757914308646	0.149923185898674	0.778289105719149	0.878760341790973
PIK3CD-AS2	29.0900709379503	-0.0318746249256675	0.213828094342978	0.778440454024777	0.878801863725947
NR3C2	21.268537596564	0.0299072412171265	0.223129817396225	0.77864272088981	0.878931790574001
NEIL1	42.580876569997	0.0349544526642518	0.210065748976981	0.778674542596937	0.878931790574001
TNFRSF1A	889.007769001864	-0.0248405446023721	0.0987149312401666	0.778855071878534	0.879001241091628
TCEA2	74.6376211828428	0.0356601624452486	0.179719648831778	0.778855080195527	0.879001241091628
PLEKHO1	37.8389405112196	0.0342890440278832	0.208488272024414	0.779219933017979	0.879278653314612
WWTR1	448.769980526696	0.0273297187510646	0.103434987713216	0.779200602957503	0.879278653314612
SNORD36B	6.77770273455357	0.0201183513092753	0.241348851287744	0.779412887136911	0.879429206292885
TLCD5	60.5838044958431	-0.0349717867835875	0.192875756157067	0.779621781582663	0.879480760627463
AL365295.1	9.40793176199916	-0.0230625095580373	0.237232622481366	0.779637189305215	0.879480760627463
ZNF385C	10.2289760076086	-0.022219495581387	0.238214351445346	0.779574928936003	0.879480760627463
PRMT3	110.984960248946	-0.0343331331320464	0.160516240586898	0.780449381249377	0.880329738837492
CLSTN1	1159.45193905909	0.0223261668107116	0.0822518997867156	0.780747705888264	0.880479635470266
ATP6V1E1P1	7.73648631230169	0.0210567327110972	0.240840108082609	0.780802225845778	0.880479635470266
ACOXL	15.4838334934095	0.0269619611911175	0.229850992440625	0.780820689457113	0.880479635470266
DNAJC10	467.507965945446	-0.0291291694029703	0.121456740854083	0.780689263201965	0.880479635470266
BX322650.1	10.0358590956016	-0.0255767704452978	0.236423942879422	0.78092911987915	0.880534688867629
DNAH2	12.4301954356081	0.0254839341967988	0.234544462168133	0.781085023075611	0.880643257584561
ITFG1	254.734462980446	0.0315640070278264	0.129890294944899	0.781200124841166	0.880705811200008
NCK1-DT	12.7807858723823	-0.025395213675803	0.232382240167399	0.781615245162786	0.880833346400996
ICE1	440.624701720628	0.0258177861625201	0.105804261577635	0.781554077320677	0.880833346400996
RCOR2	64.1408146700889	0.035668720740358	0.189720772023969	0.781559058464106	0.880833346400996
MRPL21	186.10481157109	-0.0329204229380239	0.14572770038126	0.781671022066793	0.880833346400996
STX8	77.1955871274005	0.0354797570624067	0.179042808505797	0.781629676427435	0.880833346400996
ZNF321P	9.33684953906376	-0.0223144930845104	0.238815055101797	0.781403628715734	0.880833346400996
CENPC	188.623434680138	-0.037620240312465	0.140611630959863	0.781948213932013	0.881011289467142
ABCD1	37.7969210703583	-0.0325660765250247	0.211609270119037	0.781907613727857	0.881011289467142
KIF21B	110.226037968085	-0.034308930564717	0.170193163346031	0.782330666598306	0.881174592109961
NDUFS4	454.138695460148	-0.0342262921763674	0.190521774974671	0.782362686924785	0.881174592109961
SNORD48	23.0093888556379	0.0293943792786453	0.224678207549138	0.782391412815749	0.881174592109961
LINC02604	9.295856056458	-0.0213794415068231	0.239235254296894	0.782194193445169	0.881174592109961
VMP1	1161.80776912778	0.0217457471207698	0.0941479778380255	0.782344206697653	0.881174592109961
MGST3	260.441379189534	0.0326405239137949	0.141442543832485	0.782752719181063	0.881486245586794
CD151	1046.55782638213	0.0267904104365997	0.092227136802283	0.78278747424909	0.881486245586794
RPS12P4	6.2596949008533	-0.0174844889716706	0.243870503091645	0.782863986047925	0.88150520633432
PPFIBP2	23.0647809425145	0.0291529705464545	0.224899961620867	0.78296693171201	0.881553926467211
ZNF669	32.2359841141954	0.0302542890374913	0.219795765486733	0.783062568699156	0.881594410854656
RUSC1	213.003121272133	0.0387852110618933	0.133631860443727	0.783451431286089	0.881675747107452
AC107075.1	14.7636945047971	0.0259074614905759	0.232261035403607	0.783303504439399	0.881675747107452
AC021074.1	6.68344199899847	-0.0187935969465749	0.242826738225207	0.783332268992902	0.881675747107452
ELOVL6	273.434938338095	-0.0288533177582976	0.123968801411844	0.783492927990761	0.881675747107452
AC080079.2	16.8147094866561	0.0259269993596474	0.231336711210618	0.783403098975976	0.881675747107452
AC022154.1	6.64031559315247	-0.0177744884698393	0.243850706095671	0.783355486921157	0.881675747107452
SLC27A1	238.225500456903	0.0351313944632547	0.135055133338581	0.783639149912994	0.881773120240307
AC105052.3	17.9637441392693	0.027427917292539	0.228537832237557	0.783925096771695	0.881994643770229
CYSRT1	8.19019285219823	-0.0214399637438168	0.240292191601651	0.783955434112043	0.881994643770229
DFFB	57.8507861639014	-0.0339727052729845	0.190537744469996	0.784100049161157	0.882022991639401
STRC	7.99943208470512	0.0187072196559451	0.24267802376415	0.784065679422017	0.882022991639401
TSNARE1	50.4903380744668	0.0334371238442587	0.198211088167538	0.784160384160446	0.882023695638324
TRAPPC6B	242.971751062469	-0.0296348801459927	0.138470774395421	0.784274483651158	0.882084869232138
AL691432.2	8.73668208693814	-0.0137879369781062	0.238756434037013	0.784495861671338	0.882143282360286
SGO2	268.850430066992	-0.032725652635106	0.14183760573966	0.784565288630479	0.882143282360286
DPH3	129.684378713529	0.0339302461950027	0.155865867128732	0.784410773503266	0.882143282360286
TUBGCP5	121.661102183764	0.0339790877057125	0.160243812490451	0.784544315715969	0.882143282360286
GOLGB1	896.663173923334	0.0237187200089671	0.0955214524968447	0.784742422424438	0.88227529218767
AFAP1L2	10.2166509919552	0.0192049089468903	0.24131008466568	0.784976643643667	0.882471459657858
ANKRD26	81.1459173244064	0.0344193891075721	0.176172884255863	0.785094231149122	0.882536487522627
MYT1	75.8034817257395	-0.0340982160128911	0.180337167409055	0.785311853811139	0.882713947991032
NOM1	307.651447849336	0.0310046825754107	0.112752198423906	0.785379858498182	0.882723219183988
RIOX2	306.311586431479	-0.0271694422324047	0.116987200574957	0.78576298546139	0.8830228066673
PNMA1	170.772140321355	-0.0374784168346204	0.144316831323243	0.785765962201574	0.8830228066673
ZBTB22	89.9135878369701	-0.0318957567291998	0.175219134234445	0.786042478947802	0.883199170838742
SUPT20H	179.586907417278	0.0324351224541716	0.147004040980637	0.786033642046699	0.883199170838742
OXA1L	766.521499599315	0.022820093490345	0.0897683682711851	0.786233122372998	0.883346188294336
PPP1R9B	1168.3096169888	-0.0236232062954755	0.0868694256124644	0.786517657988685	0.883598664826896
ADPRM	68.7000326622592	0.0343127325083269	0.181346273572333	0.786580468931152	0.883602029433535
CEP135	97.0445799346963	0.0343519835450646	0.167558183862997	0.786673037013159	0.883638818550558
TTYH3	286.951199265086	-0.0233515199906245	0.12424645258542	0.786749072765818	0.883657033371097
MRPL16	186.637649372445	0.0336542556679758	0.139149566272341	0.786861655955231	0.883716291475
FRAT2	45.0565128158213	-0.0331185704303933	0.196661566293096	0.787054933843135	0.883866161071217
EMID1	58.7246945486856	0.0340024188253779	0.190968902638481	0.787147227765954	0.883902611064893
CACNA1H	315.390280942082	-0.0260813648795778	0.127769588937666	0.787401289557822	0.884120693930385
LINC01128	65.4262656868781	-0.032642678623668	0.190003532104125	0.788126041486767	0.884732721699408
ARHGEF10L	120.927446821673	-0.0336328594666454	0.164078222442404	0.788048767902622	0.884732721699408
CDR2L	262.721123704547	0.0301498409987012	0.126191996008191	0.788077246985437	0.884732721699408
SPCS1	533.657950353442	-0.0258638228021724	0.0997013453413005	0.788240003001804	0.884793413703848
HLA-F	171.50122602436	-0.0330921841105898	0.159199466071536	0.788363589693638	0.884797671095154
NOL11	679.735761289183	0.0227622349468747	0.0965747197503927	0.788358446934994	0.884797671095154
CLCNKB	7.40073181983215	0.0188251422384185	0.241355947354923	0.788514334570254	0.884832402785763
CDPF1	42.0179188831245	-0.0320759719198517	0.204686549097541	0.788497631291373	0.884832402785763
DOP1A	19.9761816758861	-0.0272202243289794	0.225191687336485	0.78870872805678	0.884935944756112
MLXIP	567.644371731499	0.0261774338447687	0.102707165623284	0.788726418132885	0.884935944756112
AC005005.4	17.1037659559397	0.0267232242273104	0.228621425887255	0.78883574413754	0.884991388501537
C1DP1	10.1835929434539	0.0220327446296993	0.237266429449347	0.789081588267202	0.885199971285169
UBE2SP1	11.7877477776348	0.0229487651435106	0.236155100258248	0.78939952598713	0.885489391592519
NAT1	17.8185145933242	-0.026798965586167	0.226819543686094	0.789462493334115	0.885492782956078
AL110118.2	56.5032197224258	-0.0330842980836798	0.198491740209917	0.789591397596346	0.885502894419467
TEN1-CDK3	70.0162770002855	0.0338700602647346	0.185758896328768	0.78954545352652	0.885502894419467
SNX4	183.737126538729	0.030750949364652	0.140429980340575	0.789998462242635	0.885623228674827
LRBA	1204.71920346807	-0.0232810192053496	0.0866271273665779	0.789770641638556	0.885623228674827
USP35	40.8789012671318	0.0330845269999125	0.207430812966586	0.789982143866541	0.885623228674827
KLF5	520.650487185525	-0.0238855779544514	0.103117929301456	0.789880331686306	0.885623228674827
LYPD3	29.1189728011598	0.0285596949708614	0.221092328880607	0.789972981061589	0.885623228674827
MAP3K3	136.014870998982	-0.0348949220068369	0.153895589665717	0.790445235280445	0.886056838333794
WDR3	644.178587945357	-0.0209605670616205	0.090465505839049	0.790527023390006	0.886081280030136
DTX2P1	10.1536955591977	-0.0208116930095101	0.238690206901778	0.790614054978419	0.886111594851381
EXOSC10	368.196172235638	0.0258035356930619	0.116459287353887	0.790742503629715	0.886164088156455
SLC2A12	62.4777255537043	0.0341448484949465	0.190061104749757	0.790780869894286	0.886164088156455
TMEM60	50.2322417090868	-0.031359727682752	0.201124031581883	0.79122923526152	0.886532028465046
TEX22	99.7138215909298	-0.0324533826964568	0.16649632319552	0.791195672363641	0.886532028465046
AC090360.1	86.2255496304748	0.0336137767720739	0.174143061777885	0.791414434557423	0.886672281174233
FNTB	112.869394039679	-0.0271224237694867	0.160101877005032	0.791797182736363	0.887033822492154
AL662884.1	148.266384250268	-0.0326164291132284	0.148808476799147	0.79197326013515	0.887150616655254
CCDC126	54.3898879111821	-0.0322761305570546	0.193454810365187	0.792172408818853	0.887150616655254
ALKBH3	102.688880326312	0.032341719586541	0.165591007372726	0.792050191408032	0.887150616655254
TMCO3	387.77698666251	-0.0261322905340481	0.111850354391124	0.792201718406408	0.887150616655254
DOP1B	188.275321922636	-0.0235846352058034	0.139703383555603	0.792182998901945	0.887150616655254
UBE3C	887.852615474307	0.0211144086546708	0.0859769270137883	0.792584767370822	0.887512294087461
SSPO	12.7045781114506	0.0199603581863229	0.239948324877286	0.792800731223106	0.887637184060261
CNTNAP1	64.5101386121354	0.0337012035757299	0.191157095587643	0.792816477558291	0.887637184060261
TBC1D13	89.5690230789452	-0.0329545578034739	0.167240748261173	0.793052443760288	0.887834081032738
MAPKAP1	400.369622667313	-0.0257275975116506	0.113111758599819	0.793260246075653	0.887999420660014
AC093673.1	7.37078794794314	0.0190705567221228	0.241314294444856	0.793363300020804	0.888047485633653
Z74021.1	16.7022133944541	-0.0254439881505205	0.229319072055508	0.793482634166896	0.888113765109364
TLX3	8.75787195498204	0.0214466384844497	0.238417430049824	0.793618828085551	0.888198903589648
EPHB3	57.4974163013889	0.0337565102709106	0.190002507306674	0.793740646142129	0.888267941273601
HNRNPUL2-BSCL2	1303.39975906988	-0.0209882947302672	0.0906322679682162	0.793945057523283	0.888429390935076
GEMIN5	357.615800651819	0.0262414844146918	0.118664003236254	0.794214058338425	0.88866308663651
AC119673.3	16.7445763168034	-0.0258860534600338	0.227922605047351	0.794449181990718	0.888858843926902
RPLP2	4832.04459321413	-0.0227798005155935	0.0949714158565459	0.794670225312191	0.889038819169319
DOCK3	119.98477188829	0.0326548277605931	0.158773933220916	0.795114121948907	0.889329665017835
ZMAT3	464.747367626555	-0.0289291652324835	0.140661374873324	0.795231217521025	0.889329665017835
CLCF1	46.3171491440329	-0.0318583629644854	0.201394830845844	0.795189804320331	0.889329665017835
ICAM1	49.1104743086116	-0.0316063210969839	0.200909636716544	0.795071265603154	0.889329665017835
TMEM189	290.468001264938	-0.0280922494707248	0.1220308369297	0.795161362851963	0.889329665017835
GMPSP1	8.38900218903732	-0.0203012992455917	0.238544346903116	0.795624646623667	0.889643875267472
SETDB2	59.4821731420883	0.0335131188310039	0.19073423366979	0.795632631746451	0.889643875267472
NTN1	56.5086441322557	0.032569492247978	0.194817952052532	0.795785732218709	0.889747716949347
TMEM145	7.90282541171736	-0.0192569425734628	0.240774067926342	0.795963415760663	0.889879026535723
RBAK-RBAKDN	67.8114878891212	0.0320727961738083	0.187399823477293	0.796151326866738	0.889954400338665
ACACB	59.0014813066579	0.0323472346148392	0.194338870075295	0.796124492161564	0.889954400338665
AL590666.1	7.35305845054175	0.0184545424474486	0.241863683550205	0.796552232501351	0.890093776797865
STON1-GTF2A1L	7.67425043983209	0.0185031328873784	0.241427393509884	0.796762800683622	0.890093776797865
RABL2A	13.0413522774464	-0.0216017858166947	0.236302937970866	0.796643108014002	0.890093776797865
NDUFC1	238.519709184209	-0.0285578676479109	0.129990792125184	0.796507932106596	0.890093776797865
HLA-DOB	9.97539338592758	0.0209891059997977	0.238410777798118	0.796750638457602	0.890093776797865
MLLT3	14.2093440809616	0.0235666218470843	0.233286072520483	0.796818311966895	0.890093776797865
TMEM134	97.0714031350324	-0.0302786555055014	0.171213944759854	0.796785827886709	0.890093776797865
MYH10	507.599382485685	0.0240228985447748	0.100165448129639	0.796653582244889	0.890093776797865
SLC9A3R1	436.665970986047	-0.0257529904941855	0.1197734830204	0.796378163180013	0.890093776797865
EDA	54.5643747610721	0.0315600455446325	0.19605620192235	0.796940015537485	0.890162412818127
AC006946.2	8.37837137984761	0.0201989153139222	0.239191433123571	0.797188109763176	0.890372203041104
ANXA6	548.496870152602	-0.0225286892243775	0.103640125847081	0.797387595680737	0.890488225684406
SMIM40_1	104.558283146087	0.0313090374788201	0.163721374500157	0.797760001799144	0.890488225684406
SLC22A18	113.961408124668	0.0332025058920719	0.165277099864891	0.797414730245196	0.890488225684406
AC135977.1	6.65585847619076	-0.01719440151938	0.242943259690679	0.797774247136977	0.890488225684406
ZBTB3	31.7284139711203	-0.0266969058605316	0.212034017310067	0.797591609329656	0.890488225684406
PELI2	13.1384253127891	-0.0225131443413061	0.2338736626059	0.797610108177368	0.890488225684406
GANC	46.8188222187112	-0.0303300843016656	0.197888999575776	0.797764894197954	0.890488225684406
ZNF611	29.8610712978785	0.029833134818434	0.216019737071205	0.797757727845028	0.890488225684406
AL590666.2	24.7630022895976	-0.0286397687974406	0.215055975935794	0.798062592176479	0.890586102936582
EZR-AS1	13.1632701366717	-0.0220809737088452	0.234593608064935	0.79800825652174	0.890586102936582
COL17A1	27.9421513577508	-0.0286303963099096	0.214465714766021	0.798013302443642	0.890586102936582
POLR3E	252.182120013305	-0.0294818587588045	0.126043457469473	0.798103088997731	0.890586102936582
SLC39A14	1182.41008643602	0.0213642444132212	0.0899537082038805	0.798449674567977	0.890905551228806
CCDC171	16.8551332808776	-0.0244375037048011	0.229363566916606	0.798583959902254	0.89098808577614
PMF1	190.151183515334	0.0366580850878607	0.141849764525915	0.798858425371899	0.891226996419734
EPHA2	3465.37873042411	0.0183135275219302	0.0854534120325533	0.799011024026569	0.891262617754322
C7orf61	8.08098366485469	-0.0192041162471337	0.239899831962918	0.798987465963802	0.891262617754322
ZNF330	332.200495135269	0.0262402870179068	0.114612338576197	0.79934439494149	0.891274333369719
METTL25	20.7955962313871	-0.0262603893458068	0.223480721519374	0.799286762004722	0.891274333369719
AC048382.7	8.15208376462892	-0.0199664735198951	0.238264489919263	0.799130403686679	0.891274333369719
MSRB1	54.8444566419381	-0.0315196552063775	0.194454551501819	0.799383539318671	0.891274333369719
UBN1	371.342685932539	-0.0234323459664897	0.114215327443283	0.799264085898119	0.891274333369719
CES3	26.0214175208308	0.0292725146521494	0.218853177703786	0.79927061914451	0.891274333369719
NIPSNAP2	606.129678564286	-0.0248726959431528	0.10379731605852	0.79949766885881	0.891334306745837
EXT2	467.823205116598	0.0251581687077491	0.107520892237283	0.799801162255667	0.891605370827916
AC024075.1	10.5796370970196	-0.0204076956197808	0.237960716715007	0.800002018639342	0.891761984556321
MAMLD1	20.1509549457171	-0.0260885703594068	0.226682215856917	0.800140065519196	0.891848566200073
UBE2E3	249.050610360608	0.0286449138683399	0.128464160426994	0.80048429574986	0.892159170491847
ZC3H4	179.960503456979	-0.0292331646103934	0.141283649542514	0.800539521044505	0.892159170491847
MYORG	74.5962443805985	-0.0315533169694747	0.178666714476536	0.800613956575235	0.892174816424968
AL513165.1	18.884693928041	-0.026649235159489	0.224241416871632	0.800825262569695	0.892342971915179
ZNRD1ASP	26.7683902172403	0.026837738474189	0.223076786657945	0.80103246234515	0.892506526909229
IPP	105.096816663683	-0.0309093530221666	0.167561968560707	0.801169561581724	0.892591957439115
BTBD6	178.45964094913	-0.028611731317079	0.139790734662799	0.801254465576445	0.892619228167062
KDM4D	18.437539607747	-0.0248392345094628	0.228099847836537	0.801402437599241	0.892649435093952
LPAR2	99.6314227194634	0.0318570042773081	0.173449833179672	0.801396330170085	0.892649435093952
SCNN1D	9.51886404378901	0.0213380623757538	0.236966339971382	0.801798461562375	0.892924367956174
DRAM1	239.399721799929	0.0245544016172767	0.130237523787962	0.80175063375309	0.892924367956174
AC008894.3	6.4317196560797	0.0173586869109516	0.242269787614931	0.801830607970393	0.892924367956174
MAST3	172.841341747089	-0.0265517359441469	0.145141836118916	0.80203627941957	0.893086078666205
ATP5MF-PTCD1	353.484085548603	-0.0267362137165941	0.115663411317089	0.802332770461298	0.893281556018564
TRIM9	37.8076829984557	0.0285067378558914	0.204437634622374	0.80229439699898	0.893281556018564
VIM	12.0410870139548	-0.0211497514380242	0.237623101966282	0.802535812938169	0.893440276488254
AC009163.5	141.950566638706	-0.0283823030547175	0.149847368309991	0.803057372282907	0.893953542077099
YWHAZ	8617.56778849401	0.0141019898876242	0.0578489993121519	0.803163623255356	0.894004449003701
MIR3614	92.7941675618469	0.031700929757963	0.176647207580897	0.803237305022905	0.894019098086072
IGSF8	266.981048041184	-0.0250489596358194	0.131278562676922	0.803569068217375	0.894051538427888
CARMIL1	179.424234010776	0.0295292613355452	0.149571768741545	0.803441649609336	0.894051538427888
SLC39A4	168.667483917261	-0.029575529065325	0.149907290269175	0.803341610287055	0.894051538427888
SLC25A22	363.467241777562	0.0249305258373282	0.121508426604249	0.803465174282305	0.894051538427888
ACTN1	1236.11091522686	0.0186424906395377	0.0864909123071678	0.803555661160725	0.894051538427888
ZC3H12C	91.6522517848801	-0.0320389531630982	0.169565400866207	0.803676721698299	0.894103971451067
RFNG	199.479551033064	0.028559714419463	0.136911083199957	0.803800236443013	0.894174041172994
TRIM5	183.161249566932	0.0270286746574302	0.143418525855125	0.804164731129729	0.894512154235569
PFDN2	780.944904436127	-0.0244024151782014	0.105286942193097	0.804568808554621	0.894826866433433
DUS3L	115.47589415096	-0.0288524869843892	0.157195626122927	0.804514486704614	0.894826866433433
ITPR2	95.4743904121819	-0.0303190461295346	0.168965403482435	0.804697938550616	0.894903105342897
SH2B2	35.2642066458693	-0.0283503364665414	0.209182684303553	0.80483910747592	0.894992720237451
AEBP2	284.86742035188	0.0294487916226207	0.126143503501836	0.805167589614252	0.895290600962118
UBR3	346.683636169064	0.0299482719892667	0.121298231414591	0.805228795136763	0.89529126612677
ZMPSTE24	394.31008031503	0.0290103264584849	0.116923458317917	0.805383743600853	0.895328767344356
EPS8L1	172.194426077349	-0.0290928180440238	0.14411298792743	0.80536125728778	0.895328767344356
Z99129.4	10.1496741986112	0.0177962561499962	0.238916845969616	0.805446523957538	0.895331180066277
VAMP4	68.9128160155543	0.0319366492061579	0.182602554757385	0.80583192340619	0.89569218755126
WASH4P	6.46815356144632	0.0171620856991243	0.242397324139133	0.805987138836047	0.895797307567985
CDH24	49.8347463177397	-0.0314930665896679	0.195720178021989	0.806109752657947	0.895866180128137
RALGDS	486.867861360565	0.0242141482806922	0.105646869629849	0.8064018703381	0.896123405449064
TMEM249	14.8370017506751	0.023341602775127	0.231208647987334	0.806473206336292	0.896135264329751
GLDC	11.717517079001	-0.0212799770234271	0.235016654603423	0.806778459048203	0.89620479749286
COQ4	115.841936647308	0.0324758216687189	0.16392241466826	0.806666262821913	0.89620479749286
RELT	82.9384195398439	0.0314152315252518	0.179112288413572	0.806759255144378	0.89620479749286
BX890604.2	70.5625705201355	0.0245615345496505	0.179144668227029	0.806772405945837	0.89620479749286
AL031595.3	23.7510930235583	-0.0254581986018129	0.22146495702003	0.806855465260023	0.896222944042489
STK36	36.2771339173853	-0.0273947156590114	0.214242481738885	0.80697491851576	0.896288232805624
NAP1L5	9.6017575820865	0.0197428802744679	0.238531971010068	0.80727371792702	0.896552692370343
RAD9A	94.5254256130625	0.0327011430305337	0.168460946697806	0.807857388053978	0.897133463865085
COL9A2	16.3084817718134	-0.0230129554503948	0.230293572131041	0.80807169760252	0.897290855066708
FAM171B	160.352940368692	-0.0299433628376631	0.148663675101007	0.808181344886444	0.897290855066708
EPM2AIP1	51.7155250377673	0.0297542944120146	0.200113539620694	0.808166736962933	0.897290855066708
EHMT2	475.897571779421	0.0238199841778355	0.10389332368598	0.808244538112172	0.897293575604465
PACC1	201.939297380846	-0.035548096841695	0.139850671154664	0.808373633962082	0.897303964659573
UTP15	210.076366278205	-0.0281792353511249	0.141559407963594	0.808621992101099	0.897303964659573
ZNF485	13.0697690661267	-0.022498726351975	0.233547283838739	0.808800588237355	0.897303964659573
TIMM9	155.255944911343	0.0300169072856951	0.149690832210855	0.808689418197935	0.897303964659573
TOP3A	267.707377846571	0.027728749737114	0.13258455654054	0.808684737929412	0.897303964659573
AC008555.4	7.69937716053213	0.0147154157521934	0.241581986687562	0.808580443005033	0.897303964659573
ZNF780A	26.5662910535288	-0.0267576415156682	0.216617047802285	0.808755156045404	0.897303964659573
ZNF226	66.7891993125543	0.0307646665496953	0.188740063372061	0.8084315872633	0.897303964659573
MAGEA2B	20.9762372744038	0.0146632042112628	0.245782199200495	0.808585321908004	0.897303964659573
HOXC8	9.55979505673305	-0.0162406706196871	0.240487829642872	0.80886330067276	0.897306148808803
BZW1P2	16.2054137497315	0.0246280479068262	0.229002668514837	0.808973173413283	0.897360645615455
YWHAZP2	6.57080508916879	-0.0159605836155016	0.243190994716778	0.809255334418825	0.897606232169611
SLCO3A1	12.8384728267535	-0.0210501500119893	0.233905731919088	0.809450946084545	0.897755790642008
AC007161.3	17.3432784599816	0.0220160118001104	0.230180494196234	0.809921886582123	0.898210668813147
COG2	165.253580593828	-0.028720903034393	0.145553124983137	0.810542903112534	0.898752620236853
TBC1D31	127.339324292042	-0.0293967121409443	0.163136195808204	0.810539146968265	0.898752620236853
GPRC5B	108.924203416043	0.0293792017109019	0.163584197745149	0.810593092297292	0.898752620236853
ARID5B	69.735107252272	-0.0296663938895611	0.187289378024914	0.810802060738446	0.898849383957098
RNASE4	88.8159667734431	0.0285677291779477	0.174245636899201	0.810742871070212	0.898849383957098
PIWIL4	13.3440311962221	-0.0214208237464267	0.233084496468694	0.81109343496121	0.899104924301891
THEM4	116.48866879122	-0.027666236378977	0.155616123337155	0.811358011511004	0.899154814959042
PRR3	67.5286626289468	0.0303297159716226	0.187779125191937	0.811321901442908	0.899154814959042
NPM1P6	8.34510820664278	-0.0187638131403003	0.238890187018728	0.811244163238561	0.899154814959042
ZNF160	140.573188806053	0.0280001750722789	0.153156141524799	0.811381917370975	0.899154814959042
ZNF112	9.65559649799802	0.0180103017094856	0.239760443882829	0.811561319772722	0.899286161254418
AC011499.1	16.3790351351658	0.0236625525513692	0.227757992254596	0.811754641777023	0.899432910915856
USP19	575.161404118804	-0.022245198081684	0.100513382315756	0.812020530486933	0.899660037227404
AGTPBP1	199.087457753284	0.0273107949128059	0.138831087749368	0.812229030721047	0.89982355195825
KMT5AP1	9.97910034942732	0.022025045827976	0.236152576032972	0.81234758686342	0.899887405560288
UBP1	429.501183684137	0.0129506576207013	0.111961951095684	0.812486763584346	0.899906611057056
AC124319.3	22.7955701879897	0.0254694978926195	0.222283589669197	0.812454106365561	0.899906611057056
RMND1	147.43424868429	-0.0278849916689073	0.154213864605464	0.812687277743871	0.899972278911203
RECK	35.518443299294	0.0281830296398554	0.2084481942654	0.812728824849408	0.899972278911203
AP002387.2	60.7952190988396	-0.0296882687880353	0.183620815775107	0.812689140414314	0.899972278911203
ELF4	240.915652480354	0.0275302134920192	0.137965088921873	0.813029486480696	0.900237731376422
ARHGEF1	331.833109282697	-0.0216270038348744	0.115486850953656	0.813117952648791	0.900268205406082
CETN2	73.0050663360908	-0.0298912523096432	0.182603298308233	0.813291079913774	0.900392402944335
MBNL1-AS1	7.44664930734541	0.0177709774614244	0.241236824747964	0.813356505934654	0.90039735504097
PRRT4	10.5825728033552	-0.0196187543572257	0.235991543380358	0.813553183203528	0.900547592527726
GGT7	48.0172414644429	0.0299294029736527	0.200532362073953	0.813645889592125	0.900582727488001
DGUOK	305.117867818362	-0.0289346806427549	0.128439746956808	0.813829271575986	0.900718213809879
EXOC2	260.391710048323	0.0258175486126983	0.125516861502901	0.813971291993774	0.900785764713206
EME1	79.9280070768706	0.0299145586728896	0.179468472653294	0.814012264632859	0.900785764713206
GJB5	43.1463566687728	0.0295185298454667	0.198209079228944	0.8145528145764	0.901046441285201
NCKIPSD	164.671005387116	-0.0229590744605283	0.144881942454887	0.814347659025566	0.901046441285201
AL359092.3	17.441735727825	0.0232186449426214	0.231416144577115	0.814398511620444	0.901046441285201
TEN1	51.842452208353	-0.0279967506251325	0.196498784843504	0.814495764423945	0.901046441285201
SEC11C	227.139648105115	-0.0265094708724059	0.134760318663631	0.814468419645269	0.901046441285201
CARD10	196.751468244949	-0.0265718777240846	0.138607085690902	0.814639201181576	0.901074524886128
