cell_line	tf	cistrome_id	cell_line_file_size	overlaps	odds_ratio	fishers_two_tail	giggle_score
MCF-7	E2F4	63739	729	0	7.8562975160284481	1	-0
MCF-7	DPF2	63060	1311	0	4.128311942486433	1	-0
MCF-7	CTCF	83740	36601	6	1.1229970066020396	1	-0
MCF-7	CTCF	6576	48888	7	1.0309097220297463	1	-0
MCF-7	CTCF	6573	54867	8	1.0160624507202265	1	-0
MCF-7	CTCF	45988	65215	10	1.0096682033933431	1	-0
MCF-7	CTBP1	36085	27377	4	1.140032019575365	1	-0
MCF-7	BRD4	48452	373	0	16.513006551144059	1	-0
MCF-7	BRD4	48451	3725	0	1.5503961929237144	1	-0
MCF-7	BRD4	48450	4616	0	1.2378851758235856	1	-0
MCF-7	BRD4	48449	51	0	118.12013082825105	1	-0
MCF-7	BRD4	48448	4562	0	1.2834528031262245	1	-0
MCF-7	BRD4	48447	467	0	13.010702887621047	1	-0
MCF-7	AHRR	86159	1343	0	4.5147011250152245	1	-0
MCF-7	AHRR	86158	157	0	35.364498688853637	1	-0
MCF-7	AHR	87747	5372	0	1.0798784107141755	1	-0
MCF-7	AHR	86160	138	0	44.44649395573056	1	-0
MCF-7	AHR	86156	844	0	7.2162063590550716	1	-0
MCF-7	AGO1	48610	38	0	159.78759262902486	1	-0
MCF-7	AGO1	48608	45	0	117.74015901256534	1	-0
MCF-7aro	ESR1	68328	461	0	12.629883969398037	1	-0
MCF-7aro	ESR1	68327	862	0	7.1236749221326905	1	-0
MCF-7aro	ESR1	68326	498	0	10.882811659123876	1	-0
MCF-7aro	ESR1	68325	904	0	6.5519690268612854	1	-0
MCF-10A	MEN1	73756	973	0	7.5671368627801092	1	-0
MCF-10A	SRPK2	76942	130	0	45.271665918275708	1	-0
MCF-10A	SRPK2	76940	115	0	38.870072316782789	1	-0
MCF-10A	SRPK1	76943	621	0	9.2611265532355826	1	-0
MCF-10A	SRPK1	76941	705	0	7.4518123790962383	1	-0
MCF-10A	ZBTB17	54514	2163	0	3.0443888838988142	1	-0
MCF-10A	POLR2A	87598	15966	3	1.0347576012652344	1	-0
MCF-10A	POLR2A	87596	18309	4	1.12081124735537	1	-0
MCF-10A	POLR2A	85076	10074	2	1.2999870178466426	1	-0
MCF-10A	POLR2A	85075	191	0	27.658221440750214	1	-0
MCF-10A	PALB2	44029	362	0	15.701602164401514	1	-0
MCF-10A	NR3C1	87684	2227	0	2.3882405745062836	1	-0
MCF-10A	NR3C1	87681	249	0	21.132936061381074	1	-0
MCF-10A	NR3C1	87679	1234	0	4.4953177257525088	1	-0
MCF-10A	NR3C1	87649	2369	0	2.1750245502714023	1	-0
MCF-10A	NR3C1	83501	2437	0	2.2006203986748605	1	-0
MCF-10A	MYC	54518	3130	0	2.1064697468839371	1	-0
MCF-10A	MYC	54515	3085	0	2.1436116079050183	1	-0
MCF-10A	MYC	54512	3106	0	2.15169977536081	1	-0
MCF-10A	HSF1	37153	3079	0	2.0460337296974127	1	-0
MCF-10A	HSF1	37122	173	0	34.94951053884823	1	-0
MCF-10A	HSF1	37108	1305	0	4.9290565283973633	1	-0
M0-91	HSF1	35234	542	0	12.175952485245841	1	-0
M0-91	HSF1	35219	2095	0	3.2045126754651414	1	-0
M0-91	HSF1	35216	1005	0	6.5874586242137969	1	-0
LX2	VDR	39367	3296	0	1.9322851821426439	1	-0
LX2	VDR	39360	1932	0	3.2968756408746724	1	-0
LX2	POLR2A	57815	21627	4	1.2427699228791775	1	-0
LX2	POLR2A	57813	4143	0	1.4267088151359253	1	-0
LX2	POLR2A	57811	10682	1	1.1680908757681319	1	-0
LX2	BRD4	57808	47492	8	1.0799466661442658	1	-0
LX2	BRD3	57807	4290	0	1.5202410207291657	1	-0
LX2	BRD2	57804	12511	1	1.0256357248131247	1	-0
Lu130	SUZ12	83968	423	0	12.261234497900885	1	-0
LTED	ESR1	68054	2038	0	2.9019459416067002	1	-0
LS8817	ATRX	88532	1	0	1770.9341432225065	1	-0
LS180	SRC	39652	2095	0	3.2782129156010233	1	-0
LS180	NCOR2	39657	932	0	7.3777052272048209	1	-0
LS180	NCOR2	39653	391	0	17.48346403778903	1	-0
LS180	BCAT1	5454	9930	1	1.32660454165071	1	-0
LS174T	TCF4	9	2624	0	2.5112580684447692	1	-0
LS174T	TCF4	8	49	0	132.96803069053709	1	-0
LS174T	TCF4	6	12	0	499.99439307495578	1	-0
LS174T	TCF4	12	1	0	2851.9654731457804	1	-0
LS174T	MYC	49280	756	0	8.6024082138742592	1	-0
LS174T	MYC	49277	2756	0	2.3654942035479092	1	-0
LS174T	GATA6	47433	7053	1	1.7786465126943556	1	-0
LP-1	EP300	67841	3750	0	2.0096966469640494	1	-0
LP-1	EP300	67840	1615	0	4.470784482540326	1	-0
LP-1	EP300	67835	1584	0	4.5965751490556448	1	-0
LP-1	BRD4	67836	4676	0	1.6356707225378371	1	-0
LP-1	BRD4	67834	5277	0	1.1727704344337204	1	-0
LOX-IMVI	TERT	76878	425	0	12.29070758738278	1	-0
LOX-IMVI	TERT	76877	350	0	14.471080070824318	1	-0
LoVo	ZZZ3	38675	108	0	52.696754968441311	1	-0
LoVo	ZNF84	42891	711	0	8.3179976436104504	1	-0
LoVo	ZNF639	42807	684	0	9.3510650213751028	1	-0
LoVo	ZNF395	42888	227	0	26.892627989410869	1	-0
LoVo	ZNF3	42806	30	0	191.69000082501447	1	-0
LoVo	ZNF281	42805	522	0	12.50218344882221	1	-0
LoVo	ZNF280D	42887	129	0	49.3690537084399	1	-0
LoVo	ZNF263	42885	126	0	44.789002557544762	1	-0
LoVo	ZNF236	38642	170	0	29.056138855236984	1	-0
LoVo	ZNF217	42884	768	0	8.3578750095616918	1	-0
LoVo	ZFHX3	38638	211	0	28.601234135984171	1	-0
LoVo	ZBTB4	42881	154	0	37.477048098341726	1	-0
LoVo	ZBTB4	42880	229	0	25.849683086845328	1	-0
LoVo	ZBTB39	42879	106	0	52.521141573248563	1	-0
LoVo	ZBTB33	42794	7	0	742.63842710997449	1	-0
LoVo	ZBTB2	42878	672	0	9.2115902760096215	1	-0
LoVo	ZBTB2	42877	462	0	13.271508509498268	1	-0
LoVo	ZBTB17	38755	208	0	25.533401045044606	1	-0
LoVo	ZBED4	38798	136	0	42.165652360595146	1	-0
LoVo	YY1	38716	1875	0	3.0351239782090644	1	-0
LoVo	YBX3	38842	68	0	84.063530894399349	1	-0
LoVo	YBX1	42876	743	0	8.2776293897643214	1	-0
LoVo	XBP1	38803	146	0	38.777354420028878	1	-0
LoVo	WHSC1	42875	83	0	69.199823407623924	1	-0
LoVo	USF2	38751	256	0	23.331336391772073	1	-0
LoVo	UBP1	42803	10	0	594.8767728435248	1	-0
LoVo	TSHZ1	42874	95	0	61.269994138959937	1	-0
LoVo	TRPS1	38711	52	0	110.5129083626888	1	-0
LoVo	TP73	38832	3336	0	1.8078503671536759	1	-0
LoVo	TOX4	38747	233	0	24.988420005683437	1	-0
LoVo	TOE1	42873	125	0	46.827497665732963	1	-0
LoVo	TLX1	42793	1	0	3159.4526854219953	1	-0
LoVo	THAP4	42872	181	0	32.62753295298053	1	-0
LoVo	TGIF1	38660	61	0	91.675851827406987	1	-0
LoVo	TFEB	38769	94	0	57.44433974962984	1	-0
LoVo	TFDP2	38776	131	0	43.201164457878015	1	-0
LoVo	TFCP2	42871	131	0	44.846276059831048	1	-0
LoVo	TFAP2A	42792	58	0	105.6511552299623	1	-0
LoVo	TFAP2A	38687	968	0	6.8004811562530518	1	-0
LoVo	TFAM	42802	13	0	304.38317500913411	1	-0
LoVo	TERF2	42791	27	0	233.46497077091709	1	-0
LoVo	TERF1	42790	239	0	27.158168158567776	1	-0
LoVo	TEAD4	42870	40	0	148.57482377892833	1	-0
LoVo	TEAD2	38779	1062	0	5.639104690917228	1	-0
LoVo	TCFL5	42869	471	0	13.016689063245048	1	-0
LoVo	TCF7L2	38795	324	0	19.139606531575843	1	-0
LoVo	TCF7L1	42789	14	0	381.01773231031547	1	-0
LoVo	TCF7L1	38848	70	0	79.453621987680577	1	-0
LoVo	TCF12	38738	115	0	49.037745832965875	1	-0
LoVo	TBX3	38787	134	0	42.500113668655871	1	-0
LoVo	T	38670	104	0	52.455084642552677	1	-0
LoVo	STAT6	42801	92	0	63.471371999009989	1	-0
LoVo	STAT5A	42787	35	0	164.27532679738562	1	-0
LoVo	STAT4	42786	3	0	1628.2090792838876	1	-0
LoVo	STAT3	38833	208	0	29.09782302769246	1	-0
LoVo	STAT1	42785	13	0	439.57910120569971	1	-0
LoVo	STAG2	42847	595	0	10.470476664549684	1	-0
LoVo	STAG1	42846	6526	1	1.8455648498294814	1	-0
LoVo	SRF	38855	120	0	46.818604552852406	1	-0
LoVo	SREBF2	38765	179	0	31.785009946007392	1	-0
LoVo	SREBF1	38819	159	0	35.532400895140668	1	-0
LoVo	SPIB	38672	265	0	23.00092783108667	1	-0
LoVo	SP3	38834	148	0	37.958135223742261	1	-0
LoVo	SP2	38843	927	0	5.6307379398536028	1	-0
LoVo	SP1	42784	55	0	116.65861344537817	1	-0
LoVo	SP1	38771	1049	0	5.3671988795518217	1	-0
LoVo	SOX9	38809	121	0	48.942769695190982	1	-0
LoVo	SOX4	38749	134	0	43.078336648669136	1	-0
LoVo	SOX3	38686	175	0	32.951457509881422	1	-0
LoVo	SOX2	42783	53	0	119.63697073032114	1	-0
LoVo	SNAPC4	42868	124	0	47.160531969309467	1	-0
LoVo	SMAD5	42782	23	0	242.60485933503838	1	-0
LoVo	SMAD4	38693	145	0	39.176444312090531	1	-0
LoVo	SMAD3	38794	209	0	28.268353428327856	1	-0
LoVo	SKI	42867	206	0	28.771958436808877	1	-0
LoVo	SATB1	38710	115	0	48.592457447746717	1	-0
LoVo	SALL4	42781	16	0	372.30848503084098	1	-0
LoVo	RXRA	42780	20	0	305.6777493606138	1	-0
LoVo	RUNX1	42779	94	0	72.023529411764713	1	-0
LoVo	RORA	38800	328	0	17.036617977440745	1	-0
LoVo	RLF	42866	254	0	23.196253949149995	1	-0
LoVo	RFX5	42799	22	0	265.3164127654843	1	-0
LoVo	RFX5	38746	1144	0	4.8611789276181332	1	-0
LoVo	RFX2	38761	3962	0	1.2660704870435158	1	-0
LoVo	RFX1	38784	10028	2	1.4126884335371421	1	-0
LoVo	REST	42746	2112	0	3.0370141966126152	1	-0
LoVo	RELB	42745	84	0	67.735023318790439	1	-0
LoVo	RCOR1	42864	158	0	36.962819089900115	1	-0
LoVo	RBPJ	42863	157	0	37.099347664217035	1	-0
LoVo	RAX2	38744	157	0	36.731943410275505	1	-0
LoVo	RARG	38682	216	0	27.733172651949985	1	-0
LoVo	RARA	38692	165	0	34.375697162049732	1	-0
LoVo	RAD21	42957	20853	3	1.124841215522151	1	-0
LoVo	RAD21	42845	15928	2	1.0758119980101521	1	-0
LoVo	RAD21	42686	1639	0	3.9689726155573579	1	-0
LoVo	PRDM4	42862	164	0	35.890095326668224	1	-0
LoVo	PPARG	42743	160	0	36.39530746135884	1	-0
LoVo	PPARA	42742	223	0	27.474116276945562	1	-0
LoVo	PLAG1	42861	96	0	59.250098874152989	1	-0
LoVo	PITX1	38745	114	0	49.352551984877131	1	-0
LoVo	PHF20	38681	1188	0	5.3673303233605578	1	-0
LoVo	PDX1	38760	284	0	22.148826670256206	1	-0
LoVo	PCF11	42860	49	0	118.80703324808185	1	-0
LoVo	PBX3	42859	68	0	83.190018162274356	1	-0
LoVo	PBX2	42797	359	0	15.512936913895995	1	-0
LoVo	PBX1	42796	91	0	63.986503391526746	1	-0
LoVo	PAX2	38748	62	0	94.884423334551215	1	-0
LoVo	OVOL2	42778	1080	0	5.9734060297489071	1	-0
LoVo	OTX1	38637	84	0	65.060929742741095	1	-0
LoVo	NR5A2	42705	223	0	26.316267811472418	1	-0
LoVo	NR4A2	42704	247	0	23.917483087204026	1	-0
LoVo	NR4A1	42741	534	0	11.711121734349978	1	-0
LoVo	NR3C2	42703	294	0	20.023785166240412	1	-0
LoVo	NR3C1	38651	359	0	17.296984228473999	1	-0
LoVo	NR2F6	42702	287	0	20.411409491332769	1	-0
LoVo	NR2F1	38640	172	0	33.173233002675815	1	-0
LoVo	NR2E3	42740	79	0	70.619277493606148	1	-0
LoVo	NR1I2	42739	111	0	52.193711180124232	1	-0
LoVo	NR1H3	38777	51	0	107.08848121188275	1	-0
LoVo	NR1H2	42777	94	0	57.636842105263156	1	-0
LoVo	NR1D1	42776	37	0	141.18387400726883	1	-0
LoVo	NPAT	38645	780	0	7.4493075635865891	1	-0
LoVo	NKX6-1	42701	173	0	34.323639650762857	1	-0
LoVo	NKX3-1	38667	53	0	108.75395472198542	1	-0
LoVo	NKX2-8	42700	295	0	20.07600919333656	1	-0
LoVo	NKX2-3	42858	72	0	77.680271870511163	1	-0
LoVo	NKX2-1	38674	151	0	37.054768474895681	1	-0
LoVo	NHLH1	42699	129	0	45.884999016328941	1	-0
LoVo	NFYB	42773	74	0	78.152429667519186	1	-0
LoVo	NFKB2	38844	99	0	57.173746803069058	1	-0
LoVo	NFKB1	42698	170	0	34.401444788441701	1	-0
LoVo	NFIL3	38757	156	0	36.92050434131005	1	-0
LoVo	NFIB	42857	100	0	57.918804284520526	1	-0
LoVo	NFE2L3	42856	131	0	44.3026331085794	1	-0
LoVo	NFE2L1	42844	49	0	120.15989769820973	1	-0
LoVo	NFATC4	38810	103	0	52.881848809758026	1	-0
LoVo	NFATC3	38863	155	0	37.219448816315825	1	-0
LoVo	NFATC1	38701	117	0	47.194134986345311	1	-0
LoVo	NFAT5	42737	335	0	17.602141943734019	1	-0
LoVo	NEUROD2	42697	209	0	28.579624893435636	1	-0
LoVo	NCOA3	42736	86	0	64.640473880706722	1	-0
LoVo	NCOA1	42735	206	0	28.547821144841052	1	-0
LoVo	MZF1	38727	258	0	23.889171414746865	1	-0
LoVo	MYOD1	42734	196	0	30.321802744492196	1	-0
LoVo	MYNN	42843	49	0	123.40176470588237	1	-0
LoVo	MYF6	42696	298	0	20.146464344062476	1	-0
LoVo	MYC	42956	167	0	34.894310985263672	1	-0
LoVo	MYC	42733	96	0	59.190497534737787	1	-0
LoVo	MYBL2	38735	147	0	40.00269579041958	1	-0
LoVo	MYBL1	42855	115	0	50.311689743363615	1	-0
LoVo	MYB	38685	162	0	36.406382878571542	1	-0
LoVo	MXI1	42842	81	0	71.540873931757233	1	-0
LoVo	MXD1	38815	621	0	10.322036825355054	1	-0
LoVo	MTF1	42695	151	0	38.947620810337867	1	-0
LoVo	MSX2	38837	143	0	39.753152529127597	1	-0
LoVo	MSX1	38656	915	0	6.7685394074090626	1	-0
LoVo	MIXL1	42693	227	0	26.341757526809356	1	-0
LoVo	MITF	42731	137	0	42.299621928166353	1	-0
LoVo	MEOX2	42841	107	0	54.644880174291949	1	-0
LoVo	MEIS3	38792	688	0	8.8402314039770005	1	-0
LoVo	MEIS2	38849	134	0	42.72217486028228	1	-0
LoVo	MEF2D	38802	194	0	30.229818348744182	1	-0
LoVo	MEF2C	38851	115	0	49.679899021077702	1	-0
LoVo	MEF2A	38847	59	0	100.99013213981245	1	-0
LoVo	MAZ	38683	118	0	51.446818113434638	1	-0
LoVo	MAX	38767	34	0	171.5107051516259	1	-0
LoVo	MAFG	42692	1076	0	5.5615841104517383	1	-0
LoVo	MAFF	42840	106	0	54.796483973516267	1	-0
LoVo	MAFB	42691	269	0	21.893345647437719	1	-0
LoVo	LMX1B	38780	159	0	35.83789961636829	1	-0
LoVo	LIN9	38707	86	0	63.00737866360938	1	-0
LoVo	LHX6	42690	304	0	19.413324388914511	1	-0
LoVo	LHX5	42689	375	0	15.783057626380804	1	-0
LoVo	LHX4	42688	285	0	21.112970150054551	1	-0
LoVo	LHX3	38838	137	0	40.129702731754328	1	-0
LoVo	LEF1	38639	143	0	39.743455171923848	1	-0
LoVo	LCOR	42839	25	0	233.62054888845174	1	-0
LoVo	LCOR	42838	19	0	306.21355498721232	1	-0
LoVo	KMT2B	42732	207	0	29.023356039740314	1	-0
LoVo	KLF6	42730	241	0	24.664528333791299	1	-0
LoVo	KLF5	42955	125	0	46.376588316486021	1	-0
LoVo	KLF15	42729	133	0	43.112990037027146	1	-0
LoVo	KLF13	42684	138	0	41.070626874459521	1	-0
LoVo	KLF11	42728	116	0	48.632533280870881	1	-0
LoVo	KLF10	38720	614	0	9.467078368993409	1	-0
LoVo	KCMF1	42837	132	0	44.153712285829663	1	-0
LoVo	JDP2	38680	932	0	6.6669421578221675	1	-0
LoVo	JAZF1	42769	28	0	199.95264132639562	1	-0
LoVo	ISL2	42683	123	0	47.114460440557714	1	-0
LoVo	IRX5	42682	70	0	84.635964122329895	1	-0
LoVo	IRX3	38816	141	0	41.019938042577721	1	-0
LoVo	IRX2	42853	91	0	60.454520182364064	1	-0
LoVo	IRF9	42836	37	0	160.85529680979943	1	-0
LoVo	IRF8	42681	93	0	60.539478696196333	1	-0
LoVo	IRF4	42680	146	0	38.73679906745307	1	-0
LoVo	IRF3	42679	127	0	44.242946771099753	1	-0
LoVo	IKZF5	42678	96	0	58.362604477021648	1	-0
LoVo	ID4	42677	97	0	56.976264418811006	1	-0
LoVo	ID3	42768	218	0	27.703389038760236	1	-0
LoVo	ID2	42767	120	0	45.826097524888503	1	-0
LoVo	ID1	42766	46	0	120.4344016977744	1	-0
LoVo	HSF4	38644	156	0	35.792285011484516	1	-0
LoVo	HSF2	38862	100	0	54.637183155655727	1	-0
LoVo	HSF1	38732	135	0	41.743784790130888	1	-0
LoVo	HOXD9	42676	136	0	41.820103795247078	1	-0
LoVo	HOXD4	42675	118	0	49.178523071632746	1	-0
LoVo	HOXD1	42835	119	0	48.359835890878095	1	-0
LoVo	HOXD13	42674	136	0	41.733529971811002	1	-0
LoVo	HOXD11	42724	130	0	44.546914351535506	1	-0
LoVo	HOXD11	42673	131	0	43.948732852824932	1	-0
LoVo	HOXC8	42765	431	0	14.610785497773989	1	-0
LoVo	HOXC6	38655	298	0	20.715984227048391	1	-0
LoVo	HOXC13	42852	148	0	37.833725261333022	1	-0
LoVo	HOXC11	42851	97	0	56.360196252414013	1	-0
LoVo	HOXB8	42764	75	0	72.239466953829591	1	-0
LoVo	HOXB7	42834	86	0	65.303554105300293	1	-0
LoVo	HOXB6	42763	482	0	12.769169671649379	1	-0
LoVo	HOXB5	42672	146	0	39.260495502548849	1	-0
LoVo	HOXB2	42671	169	0	34.558319542650821	1	-0
LoVo	HOXB1	42670	107	0	53.023053424268269	1	-0
LoVo	HOXA9	42833	114	0	50.160358056265991	1	-0
LoVo	HOXA7	38822	129	0	43.715404288805829	1	-0
LoVo	HOXA2	38708	2132	0	2.8332362113805347	1	-0
LoVo	HOXA13	42719	479	0	12.752802642796249	1	-0
LoVo	HOXA13	38678	1988	0	3.0869211610147373	1	-0
LoVo	HOXA11	42669	159	0	35.776254795396426	1	-0
LoVo	HOXA10	38791	279	0	21.659033613445381	1	-0
LoVo	HNF4G	42832	86	0	66.080371578916427	1	-0
LoVo	HNF4A	42953	995	0	6.2550714366417077	1	-0
LoVo	HNF4A	42947	7589	1	1.5319251244599088	1	-0
LoVo	HNF4A	38713	2289	0	2.8498414098884286	1	-0
LoVo	HNF1B	42668	231	0	25.981628670958639	1	-0
LoVo	HNF1A	42667	208	0	27.873842068551991	1	-0
LoVo	HMGA1	38676	39	0	150.14990409207164	1	-0
LoVo	HIVEP3	42666	160	0	36.622206160346941	1	-0
LoVo	HIVEP1	38821	113	0	50.823024633194244	1	-0
LoVo	HIF1A	38733	68	0	80.807294562437448	1	-0
LoVo	HIC2	42665	87	0	64.423869448965362	1	-0
LoVo	HHEX	42718	291	0	20.73478611218162	1	-0
LoVo	HEY1	42664	57	0	101.8323044360173	1	-0
LoVo	HESX1	42663	126	0	45.518345852548485	1	-0
LoVo	HES7	42662	55	0	106.29082937522837	1	-0
LoVo	HES5	42661	59	0	96.977067348678617	1	-0
LoVo	HES4	42716	221	0	26.694240916107926	1	-0
LoVo	HES4	38823	581	0	10.625620709960364	1	-0
LoVo	HES2	38857	93	0	60.766066278500304	1	-0
LoVo	HES1	38702	2943	0	2.176146551484488	1	-0
LoVo	HAND1	42831	248	0	23.842325825039289	1	-0
LoVo	GZF1	42830	85	0	70.87004103967169	1	-0
LoVo	GRHL2	42829	250	0	24.035173882475217	1	-0
LoVo	GMEB2	42762	3661	0	1.4365167385786979	1	-0
LoVo	GMEB2	38724	8536	1	1.2289566400704646	1	-0
LoVo	GLIS2	38768	80	0	69.808594613368697	1	-0
LoVo	GLI3	38754	199	0	29.869482097186705	1	-0
LoVo	GLI2	38718	1342	0	4.4142851157750815	1	-0
LoVo	GLI1	38648	131	0	44.490971091994112	1	-0
LoVo	GATAD1	42761	41	0	135.97725611983927	1	-0
LoVo	GATA6	38636	148	0	38.909979573971412	1	-0
LoVo	GATA4	38741	1518	0	4.201322043543926	1	-0
LoVo	GATA2	38730	303	0	20.363390092879257	1	-0
LoVo	GATA1	38797	521	0	11.074435821305034	1	-0
LoVo	FOXQ1	42660	168	0	33.981544817566856	1	-0
LoVo	FOXP3	38703	92	0	57.180705662349091	1	-0
LoVo	FOXP2	42659	106	0	52.979193058775728	1	-0
LoVo	FOXO4	42685	93	0	61.237321107906631	1	-0
LoVo	FOXO3	38806	452	0	13.26470305945586	1	-0
LoVo	FOXO1	42658	88	0	64.621842581683381	1	-0
LoVo	FOXM1	38805	98	0	55.738432922576145	1	-0
LoVo	FOXK2	38699	49	0	114.16161125319694	1	-0
LoVo	FOXK1	42657	137	0	41.490316542496025	1	-0
LoVo	FOXJ2	42828	149	0	38.631645353793694	1	-0
LoVo	FOXF2	42827	155	0	37.354523247426059	1	-0
LoVo	FOXF1	42656	71	0	83.487070190395002	1	-0
LoVo	FOXC1	42826	108	0	53.186325347849554	1	-0
LoVo	FOXA1	38705	515	0	12.110891373738577	1	-0
LoVo	FOSL1	42825	182	0	32.502641398683494	1	-0
LoVo	FOS	42654	99	0	56.28237851662405	1	-0
LoVo	FOS	42653	120	0	47.684534252076688	1	-0
LoVo	FEV	38830	2313	0	2.7479956320583927	1	-0
LoVo	FERD3L	42652	143	0	39.70742753623189	1	-0
LoVo	EZH2	38715	253	0	23.511327708077413	1	-0
LoVo	EVX1	42651	81	0	69.704853097124328	1	-0
LoVo	ETV6	38801	112	0	48.829606409705093	1	-0
LoVo	ETV4	38770	185	0	31.88178230619036	1	-0
LoVo	ESRRA	38664	368	0	16.203647100409626	1	-0
LoVo	ESR1	38836	169	0	34.139130434782608	1	-0
LoVo	ERG	38659	102	0	52.05382017729	1	-0
LoVo	EPAS1	42713	217	0	27.559820737229877	1	-0
LoVo	EP300	38762	1728	0	3.7371512590249973	1	-0
LoVo	EOMES	38649	69	0	78.487979539641955	1	-0
LoVo	EMX1	38788	95	0	60.179187979539648	1	-0
LoVo	ELF4	42824	152	0	38.019039499857918	1	-0
LoVo	ELF3	38646	136	0	41.675023801967633	1	-0
LoVo	ELF2	42759	443	0	14.216653994147601	1	-0
LoVo	EGR2	42823	242	0	23.990096092113713	1	-0
LoVo	E2F8	42758	38	0	165.04570791527314	1	-0
LoVo	E2F3	38694	405	0	14.2038665541179	1	-0
LoVo	E2F2	42757	5	0	998.69735720375127	1	-0
LoVo	E2F1	38839	69	0	79.776287906466933	1	-0
LoVo	DRAP1	42822	127	0	45.672234654731461	1	-0
LoVo	DR1	42711	1247	0	5.0645073037576234	1	-0
LoVo	DMRT2	42821	143	0	40.308557118499579	1	-0
LoVo	DMRT1	38752	109	0	53.685875377819116	1	-0
LoVo	DLX6	38835	453	0	13.6845910745068	1	-0
LoVo	DLX4	38722	728	0	8.4918519921835269	1	-0
LoVo	DDIT3	42820	158	0	37.485925461242743	1	-0
LoVo	DBP	38845	536	0	11.410219224925823	1	-0
LoVo	CTCFL	42819	5620	0	1.1300846615109308	1	-0
LoVo	CTCF	42687	31	0	209.12216272378518	1	-0
LoVo	CREBL2	42818	74	0	77.735174765558412	1	-0
LoVo	CREB3L2	38689	156	0	37.702184501604577	1	-0
LoVo	CREB3L1	42649	54	0	107.58174843059754	1	-0
LoVo	CREB3	38841	1420	0	4.1529919314052464	1	-0
LoVo	CLOCK	42756	7	0	799.00399616368293	1	-0
LoVo	CIC	38775	76	0	74.518832829574521	1	-0
LoVo	CEBPG	38690	206	0	28.590403647281221	1	-0
LoVo	CEBPE	38859	41	0	144.44212032639146	1	-0
LoVo	CDX2	42755	10	0	569.27179725645203	1	-0
LoVo	CDX2	38786	99	0	58.381074168797952	1	-0
LoVo	CDX1	42817	109	0	53.52964426877471	1	-0
LoVo	CDC5L	42816	112	0	51.345426974175595	1	-0
LoVo	CBFB	38665	108	0	50.53471456392689	1	-0
LoVo	CASZ1	38728	81	0	67.057622730958769	1	-0
LoVo	CASP8AP2	42754	6	0	897.63061746437722	1	-0
LoVo	CAMTA1	42795	20	0	283.12879064669352	1	-0
LoVo	CAMTA1	42648	91	0	63.019598576670752	1	-0
LoVo	BTF3	38828	85	0	63.459569975614116	1	-0
LoVo	BRCA1	42815	96	0	59.168929786168171	1	-0
LoVo	BMI1	42814	91	0	63.573487712665418	1	-0
LoVo	BHLHE41	42647	67	0	83.694241763201447	1	-0
LoVo	BHLHE40	42813	201	0	29.581005798789597	1	-0
LoVo	BCL6	42753	15	0	350.13355179028133	1	-0
LoVo	BCL11A	42812	112	0	51.379818029558884	1	-0
LoVo	BBX	42811	125	0	45.776184386798199	1	-0
LoVo	BATF3	42646	125	0	45.23784151341696	1	-0
LoVo	BARX1	42645	165	0	33.899562444150007	1	-0
LoVo	BACH1	42751	10	0	562.91374099046743	1	-0
LoVo	ATF7	42750	135	0	43.194824732962239	1	-0
LoVo	ATF7	42644	129	0	43.891215817430655	1	-0
LoVo	ATF6	42709	76	0	72.864068156907038	1	-0
LoVo	ATF5	38641	1201	0	5.2053961641084125	1	-0
LoVo	ASH1L	42810	91	0	61.102677082175035	1	-0
LoVo	ARNTL	42749	2528	0	2.4017706623626296	1	-0
LoVo	ARNTL	42643	146	0	38.342006367764505	1	-0
LoVo	ARNTL2	42809	107	0	52.421912001515587	1	-0
LoVo	ARNT	38723	226	0	26.457327309395318	1	-0
LoVo	AR	38789	144	0	38.949951494840818	1	-0
LoVo	ALX4	38840	148	0	38.210508247652726	1	-0
LoVo	AHCTF1	42748	19	0	306.71962915601023	1	-0
LoVo	AEBP2	38782	1026	0	5.6164915566158733	1	-0
LoVo	ADNP	38734	356	0	17.446320216065967	1	-0
LoVo	ADNP2	42808	158	0	37.058590294198076	1	-0
Lonza	LMNA	44490	108	0	51.427297684131496	1	-0
LNCaP	TRIM24	69201	28006	6	1.1372886351260649	1	-0
LNCaP	TET2	55283	119	0	46.853761722080137	1	-0
LNCaP	SMARCA4	88428	10	0	413.81876307835387	1	-0
LNCaP	SFPQ	41423	1635	0	3.8850957359663334	1	-0
LNCaP	POU2F1	68215	326	0	14.284012607835317	1	-0
LNCaP	POLR2A	37095	3456	0	1.8666063223216618	1	-0
LNCaP	POLR2A	2247	2326	0	2.8732267817909851	1	-0
LNCaP	POLR2A	2246	887	0	7.509265339508306	1	-0
LNCaP	MYC	76150	1	0	1881.407928388747	1	-0
LNCaP	MED12	2241	210	0	30.966630707506578	1	-0
LNCaP	KDM1A	58582	187	0	31.295620884801657	1	-0
LNCaP	KDM1A	58021	18	0	312.01494144568585	1	-0
LNCaP	KDM1A	58020	200	0	31.722646358997853	1	-0
LNCaP	KDM1A	50114	8122	1	1.6367798247027328	1	-0
LNCaP	HOXB13	88686	226	0	22.479077706547091	1	-0
LNCaP	HOXB13	84343	889	0	5.8815195838960896	1	-0
LNCaP	HNF4G	88050	120	0	43.560186848724399	1	-0
LNCaP	HNF4G	84233	354	0	22.802546738229893	1	-0
